type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.059684610,-102.313117934,1199.8,0.9,651.943,89.09,,,,,
T,42.059272388,-102.315600906,1201.4,0.8,652.153,210.56,,,,,
T,42.059100643,-102.316668844,1197.1,-4.8,652.244,90.43,,,,,
T,42.058948008,-102.317732926,1194.5,-2.9,652.334,89.70,,,,,
T,42.058880618,-102.318443041,1194.5,0.0,652.393,59.25,,,,,
T,42.059071222,-102.320186477,1195.2,0.5,652.539,145.86,,,,,
T,42.059166105,-102.320519406,1195.2,-0.2,652.568,29.50,,,,,
T,42.059763567,-102.322115153,1197.0,1.2,652.716,147.82,,,,,
T,42.060262039,-102.323379060,1201.8,4.1,652.834,118.37,,,,,
T,42.061018003,-102.324882019,1204.3,1.6,652.984,150.09,,,,,
T,42.061891230,-102.326283473,1202.8,-1.0,653.136,151.21,,,,,
T,42.062401604,-102.327138176,1200.6,-2.5,653.226,90.66,,,,,
T,42.062560273,-102.327433303,1200.3,-0.9,653.256,30.12,,,,,
T,42.062998395,-102.328346930,1198.9,-1.6,653.346,89.93,,,,,
T,42.063261755,-102.328975406,1198.2,-1.0,653.406,59.68,,,,,
T,42.063888973,-102.330938615,1198.3,0.1,653.583,176.80,,,,,
T,42.064180579,-102.332305368,1200.0,1.4,653.700,117.67,,,,,
T,42.064462295,-102.335515805,1199.5,-0.2,653.968,267.56,,,,,
T,42.064369842,-102.337331325,1195.0,-2.9,654.119,150.62,,,,,
T,42.064243276,-102.338405047,1190.8,-4.7,654.209,89.97,,,,,
T,42.064082846,-102.339461753,1189.3,-1.7,654.298,89.26,,,,,
T,42.063927865,-102.340517202,1189.3,-0.0,654.387,89.04,,,,,
T,42.062682314,-102.349001784,1189.2,-0.0,655.103,715.75,,,,,
T,42.062475449,-102.350418158,1189.3,0.1,655.222,119.46,,,,,
T,42.061952837,-102.353959847,1189.3,0.0,655.521,298.84,,,,,
T,42.061230401,-102.358916737,1188.7,-0.1,655.939,418.06,,,,,
T,42.059924249,-102.367021032,1188.4,-0.0,656.625,686.32,,,,,
T,42.058715075,-102.371407449,1187.8,-0.2,657.012,387.13,,,,,
T,42.056789249,-102.378139459,1184.9,-0.5,657.609,596.89,,,,,
T,42.055406403,-102.382024555,1183.2,-0.5,657.966,356.40,,,,,
T,42.053625248,-102.384729646,1184.2,0.3,658.265,298.80,,,,,
T,42.052233182,-102.387371035,1184.9,0.3,658.532,267.81,,,,,
T,42.051661536,-102.389387386,1186.4,0.8,658.711,178.59,,,,,
T,42.051393148,-102.392248549,1184.0,-1.0,658.950,238.73,,,,,
T,42.051265910,-102.401272338,1183.2,-0.1,659.697,747.16,,,,,
T,42.051427430,-102.405589269,1183.2,0.0,660.055,357.82,,,,,
T,42.051745523,-102.407710059,1183.2,0.0,660.234,179.09,,,,,
T,42.052536439,-102.411529189,1187.3,1.2,660.562,328.14,,,,,
T,42.052684296,-102.412222289,1187.8,0.9,660.622,59.68,,,,,
T,42.054030430,-102.418825971,1189.7,0.3,661.188,566.74,,,,,
T,42.054090276,-102.419175999,1190.9,3.9,661.218,29.73,,,,,
T,42.054204019,-102.419878403,1191.1,0.4,661.278,59.50,,,,,
T,42.054621940,-102.423096802,1189.0,-0.8,661.548,270.43,,,,,
T,42.054697042,-102.423817143,1188.2,-1.3,661.608,60.21,,,,,
T,42.054815562,-102.425251706,1185.1,-2.6,661.728,119.48,,,,,
T,42.054968951,-102.427758481,1184.0,-0.5,661.936,208.21,,,,,
T,42.055062074,-102.434959374,1181.9,-0.4,662.532,596.18,,,,,
T,42.055160813,-102.442168146,1182.2,0.1,663.129,596.84,,,,,
T,42.055612262,-102.445715703,1182.9,0.2,663.427,297.91,,,,,
T,42.056992091,-102.451929376,1182.7,-0.0,663.964,536.70,,,,,
T,42.059007101,-102.460915363,1182.8,0.0,664.740,776.76,,,,,
T,42.061008615,-102.469890956,1184.7,0.2,665.516,775.49,,,,,
T,42.061620159,-102.473412696,1182.3,-0.8,665.815,299.31,,,,,
T,42.061672294,-102.473768340,1182.4,0.2,665.845,30.00,,,,,
T,42.063051537,-102.482946273,1181.3,-0.1,666.620,774.95,,,,,
T,42.063743463,-102.487536706,1182.7,0.3,667.008,387.64,,,,,
T,42.064751554,-102.494983440,1186.7,0.6,667.634,626.44,,,,,
T,42.064578133,-102.497485019,1187.0,0.2,667.842,207.94,,,,,
T,42.063914370,-102.500243252,1183.1,-1.6,668.082,239.90,,,,,
T,42.063734997,-102.500926545,1182.7,-0.7,668.142,59.96,,,,,
T,42.062528506,-102.506062053,1182.6,-0.0,668.588,445.68,,,,,
T,42.062438233,-102.508940734,1182.8,0.0,668.826,238.48,,,,,
T,42.062620958,-102.515067402,1181.1,-0.3,669.334,507.51,,,,,
T,42.063216492,-102.522604074,1181.3,0.0,669.961,627.30,,,,,
T,42.063566688,-102.531249337,1183.2,0.3,670.677,716.61,,,,,
T,42.063741032,-102.533747060,1187.8,2.2,670.885,207.64,,,,,
T,42.063851673,-102.534445608,1189.9,3.6,670.944,59.11,,,,,
T,42.064194074,-102.535805656,1191.6,1.4,671.063,118.82,,,,,
T,42.064667400,-102.537108203,1194.6,2.5,671.183,119.94,,,,,
T,42.066315534,-102.541264119,1191.3,-0.8,671.573,389.65,,,,,
T,42.066588281,-102.542666327,1188.0,-2.8,671.693,119.94,,,,,
T,42.066801013,-102.544074990,1186.8,-1.0,671.812,118.96,,,,,
T,42.067334186,-102.547582230,1183.2,-1.2,672.108,296.25,,,,,
T,42.068573870,-102.555711251,1186.4,0.5,672.795,686.73,,,,,
T,42.068789117,-102.558224816,1183.6,-1.3,673.004,209.40,,,,,
T,42.068875702,-102.564000702,1181.4,-0.5,673.482,478.12,,,,,
T,42.069035126,-102.575174198,1182.9,0.2,674.407,924.90,,,,,
T,42.069161860,-102.584187929,1183.2,0.0,675.153,746.12,,,,,
T,42.069234783,-102.589224027,1189.4,1.5,675.570,416.87,,,,,
T,42.069073347,-102.593562333,1185.4,-1.1,675.929,359.49,,,,,
T,42.068815855,-102.598952400,1185.1,-0.1,676.376,447.00,,,,,
T,42.068296010,-102.609749464,1189.3,0.5,677.272,895.45,,,,,
T,42.067806171,-102.619821411,1184.0,-0.6,678.107,835.35,,,,,
T,42.067785133,-102.623425797,1183.9,-0.0,678.406,298.32,,,,,
T,42.068080427,-102.626278913,1187.4,1.5,678.644,238.40,,,,,
T,42.068954240,-102.630074993,1190.8,1.1,678.973,328.82,,,,,
T,42.070011869,-102.633774933,1193.3,0.8,679.301,327.97,,,,,
T,42.070680493,-102.636127397,1194.0,0.3,679.509,208.37,,,,,
T,42.071060194,-102.637477219,1195.0,0.8,679.629,119.41,,,,,
T,42.072307505,-102.641872689,1194.2,-0.2,680.018,389.25,,,,,
T,42.073002700,-102.644604687,1193.9,-0.1,680.257,238.91,,,,,
T,42.073071767,-102.644953709,1193.2,-2.2,680.287,29.89,,,,,
T,42.073495975,-102.647780841,1189.3,-1.6,680.525,238.66,,,,,
T,42.074340954,-102.654155111,1190.6,0.2,681.061,535.79,,,,,
T,42.075337814,-102.661600839,1195.0,0.7,681.687,626.03,,,,,
T,42.075431272,-102.662308021,1195.4,0.7,681.746,59.43,,,,,
T,42.075712234,-102.664431576,1196.0,0.3,681.925,178.48,,,,,
T,42.076231744,-102.668364449,1195.3,-0.2,682.255,330.53,,,,,
T,42.076374320,-102.669432219,1195.4,0.1,682.345,89.77,,,,,
T,42.076701801,-102.671894655,1195.6,0.1,682.552,206.99,,,,,
T,42.076937919,-102.673658459,1200.2,3.1,682.701,148.29,,,,,
T,42.077209828,-102.675420670,1204.2,2.7,682.849,148.92,,,,,
T,42.077273196,-102.675772458,1204.1,-0.2,682.879,29.95,,,,,
T,42.078575995,-102.681677928,1203.5,-0.1,683.389,509.65,,,,,
T,42.079895977,-102.686803797,1202.1,-0.3,683.838,448.78,,,,,
T,42.080332255,-102.688514544,1200.0,-1.4,683.987,149.62,,,,,
T,42.080758810,-102.690226967,1195.7,-2.9,684.137,149.41,,,,,
T,42.080837432,-102.690571547,1195.5,-0.5,684.167,29.82,,,,,
T,42.081060056,-102.691612579,1194.8,-0.8,684.256,89.62,,,,,
T,42.081746534,-102.695820546,1190.1,-1.3,684.613,356.44,,,,,
T,42.082448853,-102.701502386,1191.4,0.3,685.089,476.57,,,,,
T,42.083292324,-102.708263900,1192.9,0.3,685.657,567.26,,,,,
T,42.084025824,-102.711726129,1191.4,-0.5,685.954,297.83,,,,,
T,42.084121965,-102.712063668,1191.2,-0.4,685.984,29.90,,,,,
T,42.085324097,-102.715285085,1192.7,0.5,686.282,298.12,,,,,
T,42.085883506,-102.716515884,1193.0,0.2,686.402,119.30,,,,,
T,42.088539144,-102.722384138,1194.0,0.2,686.970,568.11,,,,,
T,42.091844045,-102.729800697,1199.7,0.8,687.685,715.02,,,,,
T,42.092233552,-102.731125290,1201.1,1.2,687.803,117.82,,,,,
T,42.092483249,-102.732516686,1207.5,5.4,687.921,118.41,,,,,
T,42.092587771,-102.733957116,1212.4,4.1,688.041,119.73,,,,,
T,42.092550388,-102.736858092,1205.7,-2.8,688.281,240.04,,,,,
T,42.092541670,-102.737219101,1206.0,0.9,688.311,29.88,,,,,
T,42.092388365,-102.744076084,1205.1,-0.2,688.878,567.54,,,,,
T,42.092236569,-102.752011316,1204.9,-0.0,689.535,656.71,,,,,
T,42.092042277,-102.762468075,1204.8,-0.0,690.400,865.37,,,,,
T,42.091876818,-102.771486668,1206.7,0.3,691.147,746.35,,,,,
T,42.091711192,-102.780498555,1204.5,-0.3,691.892,745.79,,,,,
T,42.091627289,-102.785185380,1202.5,-0.5,692.280,387.86,,,,,
T,42.091609603,-102.786265640,1202.2,-0.4,692.370,89.39,,,,,
T,42.091415478,-102.796718627,1202.5,0.0,693.235,865.06,,,,,
T,42.091357894,-102.799962843,1202.4,-0.1,693.503,268.48,,,,,
T,42.091175923,-102.810063371,1202.7,0.0,694.339,835.88,,,,,
T,42.090990515,-102.820159541,1204.3,0.2,695.175,835.54,,,,,
T,42.090802928,-102.830253197,1204.9,0.1,696.010,835.34,,,,,
T,42.090761941,-102.832418662,1205.1,0.1,696.189,179.21,,,,,
T,42.090687258,-102.836385481,1204.5,-0.2,696.518,328.29,,,,,
T,42.090659598,-102.838926958,1205.2,0.3,696.728,210.29,,,,,
T,42.090599550,-102.841287188,1205.8,0.3,696.923,195.38,,,,,
T,42.090601940,-102.841594109,1205.9,0.7,696.949,25.39,,,,,
T,42.090567033,-102.841768672,1206.0,0.3,696.964,14.95,,,,,
T,42.090484086,-102.841867998,1206.0,0.2,696.976,12.35,,,,,
T,42.090339905,-102.841910072,1206.2,0.8,696.992,16.39,,,,,
T,42.090279562,-102.842037584,1206.4,1.6,697.005,12.50,,,,,
T,42.090250463,-102.842206271,1206.5,1.1,697.019,14.33,,,,,
T,42.090264811,-102.842587008,1206.5,0.0,697.051,31.54,,,,,
T,42.090328777,-102.843446248,1206.7,0.3,697.122,71.44,,,,,
T,42.090425550,-102.844448762,1206.9,0.2,697.206,83.64,,,,,
T,42.090485131,-102.845053406,1207.1,0.4,697.256,50.46,,,,,
T,42.090495484,-102.845880102,1207.3,0.3,697.325,68.40,,,,,
T,42.090407846,-102.848183865,1207.6,0.2,697.515,190.85,,,,,
T,42.090399517,-102.849105566,1209.3,2.2,697.592,76.26,,,,,
T,42.090324536,-102.852275594,1204.4,-1.9,697.854,262.40,,,,,
T,42.090303476,-102.853956361,1202.1,-1.7,697.993,139.08,,,,,
T,42.090202313,-102.858229241,1201.2,-0.3,698.347,353.69,,,,,
T,42.090087971,-102.863652087,1204.1,0.7,698.796,448.83,,,,,
T,42.089983072,-102.868391488,1204.2,0.0,699.188,392.28,,,,,
T,42.089861120,-102.873090235,1204.3,0.0,699.577,388.98,,,,,
T,42.089788461,-102.877191297,1204.6,0.1,699.916,339.39,,,,,
T,42.089694863,-102.880686143,1203.8,-0.3,700.206,289.33,,,,,
T,42.089640772,-102.883238134,1203.6,-0.1,700.417,211.22,,,,,
T,42.089577403,-102.886584330,1204.4,0.3,700.694,276.94,,,,,
T,42.089523888,-102.889515821,1203.0,-0.6,700.936,242.61,,,,,
T,42.089409423,-102.892285009,1203.6,0.3,701.166,229.46,,,,,
T,42.089351199,-102.895231246,1204.2,0.2,701.410,243.84,,,,,
T,42.089298955,-102.897643903,1204.2,0.0,701.609,199.70,,,,,
T,42.089300729,-102.897886807,1203.9,-1.3,701.630,20.10,,,,,
T,42.089302058,-102.898068984,1203.9,-0.2,701.645,15.07,,,,,
T,42.089282711,-102.898178654,1204.0,0.5,701.654,9.32,,,,,
T,42.089212924,-102.898214770,1204.2,2.5,701.662,8.31,,,,,
T,42.088896387,-102.898141098,1204.7,1.7,701.698,35.68,,,,,
T,42.086332692,-102.897962965,1204.6,-0.1,701.983,285.14,,,,,
T,42.081330875,-102.898125322,1204.1,-0.1,702.539,555.74,,,,,
T,42.075594971,-102.898304025,1202.9,-0.2,703.176,637.29,,,,,
T,42.071639299,-102.898570234,1202.7,-0.0,703.616,439.93,,,,,
T,42.069423460,-102.899368359,1202.7,0.0,703.871,254.83,,,,,
T,42.066708980,-102.901096456,1202.7,0.0,704.205,333.71,,,,,
T,42.064436059,-102.902523642,1204.5,0.6,704.483,278.73,,,,,
T,42.060151230,-102.905217167,1207.6,0.6,705.009,525.56,,,,,
T,42.059959453,-102.905337196,1207.7,0.7,705.032,23.50,,,,,
T,42.057779739,-102.906728424,1207.7,0.0,705.300,268.10,,,,,
T,42.053310843,-102.909560921,1206.0,-0.3,705.849,548.97,,,,,
T,42.052147686,-102.910309005,1206.6,0.4,705.993,143.27,,,,,
T,42.049673433,-102.911953367,1207.6,0.3,706.299,306.69,,,,,
T,42.046010792,-102.914302312,1212.4,1.1,706.750,450.91,,,,,
T,42.044126540,-102.915666802,1211.4,-0.4,706.988,237.83,,,,,
T,42.039605007,-102.919586515,1207.9,-0.6,707.586,597.96,,,,,
T,42.038033148,-102.920958130,1210.6,1.3,707.794,208.28,,,,,
T,42.036239840,-102.922517918,1213.0,1.0,708.032,237.40,,,,,
T,42.035569958,-102.923108926,1216.6,4.0,708.121,89.06,,,,,
T,42.034891862,-102.923687194,1217.4,0.9,708.210,89.25,,,,,
T,42.034208905,-102.924258504,1219.4,2.3,708.299,89.40,,,,,
T,42.032612404,-102.925601285,1220.6,0.6,708.509,209.31,,,,,
T,42.027417803,-102.930095578,1222.2,0.2,709.195,686.61,,,,,
T,42.023806460,-102.933227643,1223.8,0.3,709.673,477.69,,,,,
T,42.022904987,-102.934014788,1223.8,0.0,709.793,119.48,,,,,
T,42.016592575,-102.939484986,1226.2,0.3,710.627,834.79,,,,,
T,42.010276644,-102.944948059,1228.8,0.3,711.462,834.82,,,,,
T,42.009602906,-102.945537390,1229.9,1.2,711.552,89.35,,,,,
T,42.003968423,-102.950432673,1232.2,0.3,712.297,745.75,,,,,
T,42.002398074,-102.951795906,1232.4,0.1,712.505,207.80,,,,,
T,42.002174361,-102.951990031,1233.5,3.6,712.535,29.60,,,,,
T,42.001726013,-102.952378029,1235.5,3.4,712.594,59.27,,,,,
T,42.001273138,-102.952766111,1236.7,2.0,712.654,59.70,,,,,
T,42.000363031,-102.953549400,1237.0,0.3,712.774,120.13,,,,,
T,41.998800812,-102.954922188,1240.4,1.7,712.981,207.47,,,,,
T,41.998131350,-102.955485871,1242.7,2.6,713.069,87.81,,,,,
T,41.997437747,-102.956024241,1243.0,0.3,713.158,89.02,,,,,
T,41.995953396,-102.956886487,1249.5,3.7,713.338,179.68,,,,,
T,41.994399559,-102.957520159,1244.2,-2.9,713.518,180.40,,,,,
T,41.993102375,-102.958000610,1244.2,0.0,713.668,149.48,,,,,
T,41.991062975,-102.958768643,1244.2,0.0,713.903,235.29,,,,,
T,41.990298545,-102.959054215,1244.5,0.3,713.991,88.14,,,,,
T,41.989784231,-102.959244568,1245.0,0.8,714.050,59.26,,,,,
T,41.989266649,-102.959448080,1245.3,0.5,714.110,59.91,,,,,
T,41.987983966,-102.960032132,1238.4,-4.6,714.261,150.47,,,,,
T,41.986053698,-102.961309366,1238.1,-0.1,714.500,239.10,,,,,
T,41.983654629,-102.963592932,1238.1,-0.0,714.827,326.83,,,,,
T,41.978315106,-102.969029183,1239.3,0.2,715.571,744.79,,,,,
T,41.975963311,-102.971423725,1248.7,2.9,715.900,328.06,,,,,
T,41.975322599,-102.972074663,1248.3,-0.4,715.989,89.30,,,,,
T,41.971263494,-102.976207444,1250.8,0.4,716.555,566.22,,,,,
T,41.970835850,-102.976640705,1252.6,3.0,716.615,59.55,,,,,
T,41.970197903,-102.977300193,1253.6,1.1,716.704,89.49,,,,,
T,41.968700057,-102.978814971,1256.3,1.3,716.913,208.43,,,,,
T,41.968061272,-102.979471441,1256.0,-0.4,717.002,89.42,,,,,
T,41.966565857,-102.980995439,1262.5,3.1,717.211,208.68,,,,,
T,41.963924635,-102.984079812,1262.3,-0.0,717.600,389.15,,,,,
T,41.962899696,-102.985730041,1267.6,3.0,717.778,177.97,,,,,
T,41.962411031,-102.986572254,1271.6,4.6,717.866,88.43,,,,,
T,41.961920271,-102.987420335,1269.5,-2.5,717.955,88.96,,,,,
T,41.960417563,-102.990004979,1265.0,-1.6,718.227,271.61,,,,,
T,41.960086143,-102.990579307,1263.2,-3.0,718.287,60.18,,,,,
T,41.958776973,-102.992834374,1267.8,1.9,718.524,236.85,,,,,
T,41.958292751,-102.993667452,1270.9,3.6,718.611,87.54,,,,,
T,41.957801236,-102.994507235,1274.5,4.0,718.700,88.47,,,,,
T,41.957468642,-102.995073767,1274.7,0.4,718.760,59.76,,,,,
T,41.957134120,-102.995642228,1275.6,1.5,718.820,60.01,,,,,
T,41.956128543,-102.997362614,1269.1,-3.6,719.001,181.16,,,,,
T,41.955469055,-102.998493584,1268.2,-0.7,719.120,118.99,,,,,
T,41.952677127,-103.003272442,1274.3,1.2,719.623,503.14,,,,,
T,41.952017555,-103.004399724,1274.8,0.5,719.742,118.76,,,,,
T,41.951851845,-103.004681691,1275.5,2.1,719.771,29.75,,,,,
T,41.950685251,-103.006666694,1279.5,1.9,719.981,209.47,,,,,
T,41.947724009,-103.011328708,1274.0,-1.1,720.488,507.55,,,,,
T,41.946243262,-103.013411276,1269.7,-1.8,720.727,238.48,,,,,
T,41.946055172,-103.013668349,1269.4,-0.9,720.757,29.85,,,,,
T,41.940395879,-103.021332845,1269.3,-0.0,721.651,893.91,,,,,
T,41.937267501,-103.025776846,1269.4,0.0,722.157,506.52,,,,,
T,41.933291797,-103.031631438,1271.7,0.4,722.813,656.32,,,,,
T,41.931127254,-103.034815388,1274.7,0.8,723.171,357.12,,,,,
T,41.930046072,-103.036408033,1278.1,1.9,723.349,178.52,,,,,
T,41.929318104,-103.037464991,1277.2,-0.7,723.468,119.26,,,,,
T,41.928398944,-103.038770305,1284.2,4.7,723.617,148.81,,,,,
T,41.926363148,-103.041656530,1276.5,-2.3,723.946,329.30,,,,,
T,41.923467033,-103.045399217,1274.7,-0.4,724.394,447.05,,,,,
T,41.920765461,-103.048882065,1275.4,0.2,724.810,416.54,,,,,
T,41.918370165,-103.052289728,1279.1,0.9,725.198,388.19,,,,,
T,41.915828604,-103.055996122,1281.9,0.7,725.616,417.41,,,,,
T,41.914751949,-103.057591030,1286.9,2.8,725.794,178.35,,,,,
T,41.914573247,-103.057860592,1286.9,0.1,725.824,29.90,,,,,
T,41.911419388,-103.062278526,1288.8,0.4,726.331,507.01,,,,,
T,41.910606427,-103.063232554,1285.7,-2.6,726.451,120.08,,,,,
T,41.909995638,-103.063944429,1282.2,-3.9,726.541,89.95,,,,,
T,41.905963104,-103.068651119,1286.9,0.8,727.135,594.24,,,,,
T,41.902934471,-103.072203370,1289.5,0.6,727.582,447.25,,,,,
T,41.901193969,-103.074454078,1291.7,0.8,727.851,268.80,,,,,
T,41.898709741,-103.077189596,1293.1,0.4,728.209,357.30,,,,,
T,41.894836547,-103.080438673,1293.0,-0.0,728.716,507.71,,,,,
T,41.889189910,-103.085273020,1289.9,-0.4,729.461,744.53,,,,,
T,41.887213709,-103.087713830,1291.5,0.6,729.759,298.69,,,,,
T,41.885791887,-103.089895891,1286.7,-2.0,730.000,240.29,,,,,
T,41.883277232,-103.093635142,1284.9,-0.4,730.417,417.53,,,,,
T,41.881134734,-103.096841723,1287.8,0.8,730.774,357.03,,,,,
T,41.880956283,-103.097110111,1288.6,2.8,730.804,29.82,,,,,
T,41.878091348,-103.101392007,1288.6,-0.0,731.281,477.06,,,,,
T,41.877555074,-103.102189712,1291.7,3.5,731.370,89.07,,,,,
T,41.875922363,-103.104599677,1288.3,-1.3,731.640,270.01,,,,,
T,41.875740476,-103.104864880,1287.8,-1.4,731.670,29.88,,,,,
T,41.874787873,-103.106128704,1287.0,-0.6,731.819,149.00,,,,,
T,41.872667503,-103.108284865,1287.6,0.2,732.115,295.81,,,,,
T,41.871283818,-103.109387755,1291.7,2.3,732.294,178.89,,,,,
T,41.870586108,-103.109920509,1292.8,1.2,732.383,89.23,,,,,
T,41.866631610,-103.112966074,1298.5,1.1,732.890,506.81,,,,,
T,41.865706835,-103.113686498,1302.8,3.6,733.009,118.86,,,,,
T,41.861975044,-103.116581524,1299.1,-0.8,733.488,479.14,,,,,
T,41.860815491,-103.117493307,1298.5,-0.4,733.637,149.39,,,,,
T,41.860117363,-103.118031677,1298.8,0.4,733.727,89.50,,,,,
T,41.854088930,-103.122704085,1299.0,0.0,734.501,773.86,,,,,
T,41.853170777,-103.123426018,1299.1,0.0,734.619,118.30,,,,,
T,41.852483209,-103.123984756,1300.5,1.6,734.708,89.36,,,,,
T,41.849010838,-103.126722621,1300.8,0.1,735.156,447.71,,,,,
T,41.848271051,-103.127148086,1301.3,0.6,735.245,89.44,,,,,
T,41.841818411,-103.130713999,1299.9,-0.2,736.021,775.47,,,,,
T,41.839331165,-103.132084021,1297.2,-0.9,736.320,298.78,,,,,
T,41.837841785,-103.132932438,1293.0,-2.3,736.500,179.81,,,,,
T,41.837110631,-103.133381372,1294.5,1.7,736.589,89.36,,,,,
T,41.833997089,-103.135444159,1296.6,0.5,736.975,385.94,,,,,
T,41.832798058,-103.136248318,1298.7,1.4,737.124,148.99,,,,,
T,41.827980308,-103.139476022,1299.2,0.1,737.722,598.52,,,,,
T,41.826536944,-103.140447065,1293.0,-3.4,737.902,179.47,,,,,
T,41.824615225,-103.141734526,1292.7,-0.2,738.141,238.74,,,,,
T,41.816947963,-103.146885624,1289.6,-0.3,739.094,953.09,,,,,
T,41.813785806,-103.149005994,1294.9,1.3,739.487,392.93,,,,,
T,41.813233439,-103.149386114,1294.0,-1.3,739.556,69.00,,,,,
T,41.812802441,-103.149712421,1293.7,-0.5,739.611,55.02,,,,,
T,41.812566826,-103.149918113,1293.3,-1.4,739.642,31.26,,,,,
T,41.812591553,-103.149890536,1293.4,2.9,739.645,3.58,,,,,
T,41.812567664,-103.149901768,1293.3,-3.8,739.648,2.81,,,,,
T,41.812154856,-103.150433768,1293.0,-0.5,739.712,63.69,,,,,
T,41.812100457,-103.151355945,1290.9,-2.6,739.789,76.87,,,,,
T,41.812325679,-103.153669350,1287.2,-1.9,739.983,193.85,,,,,
T,41.812337078,-103.153971350,1287.8,2.7,740.008,25.13,,,,,
T,41.812457778,-103.157933140,1292.4,1.4,740.337,329.47,,,,,
T,41.812476469,-103.158601346,1293.2,1.3,740.393,55.56,,,,,
T,41.812509829,-103.159791743,1293.0,-0.2,740.492,98.98,,,,,
T,41.812534975,-103.160701767,1291.3,-2.3,740.567,75.67,,,,,
T,41.812558780,-103.161496622,1288.8,-3.8,740.634,66.10,,,,,
T,41.812564144,-103.161657639,1288.9,1.1,740.647,13.39,,,,,
T,41.812566910,-103.161595194,1288.8,-2.2,740.652,5.20,,,,,
T,41.812569508,-103.161680186,1289.0,2.7,740.659,7.07,,,,,
T,41.812594570,-103.162584342,1288.2,-1.0,740.734,75.18,,,,,
T,41.812632792,-103.163993759,1287.1,-1.0,740.852,117.19,,,,,
T,41.812688364,-103.166073645,1286.4,-0.4,741.025,172.93,,,,,
T,41.812900007,-103.168252520,1283.1,-1.8,741.207,182.57,,,,,
T,41.813159846,-103.169923117,1281.5,-1.1,741.349,141.78,,,,,
T,41.813319856,-103.170751836,1281.0,-0.7,741.420,71.12,,,,,
T,41.813552286,-103.171778787,1280.4,-0.7,741.509,89.15,,,,,
T,41.813771892,-103.172633238,1273.4,-9.3,741.584,75.07,,,,,
T,41.814024774,-103.173525911,1266.0,-9.4,741.664,79.31,,,,,
T,41.814308166,-103.174450183,1261.0,-6.0,741.747,83.00,,,,,
T,41.814533304,-103.175167590,1257.7,-5.1,741.811,64.64,,,,,
T,41.814846536,-103.176154895,1252.5,-5.8,741.900,89.11,,,,,
T,41.815144597,-103.177176649,1246.3,-6.8,741.991,91.12,,,,,
T,41.815352719,-103.177952394,1244.1,-3.3,742.060,68.48,,,,,
T,41.815527817,-103.178694360,1240.5,-5.6,742.125,64.64,,,,,
T,41.815712806,-103.179612933,1238.4,-2.7,742.204,79.04,,,,,
T,41.815892179,-103.180665616,1237.0,-1.5,742.293,89.71,,,,,
T,41.816001982,-103.181544375,1235.7,-1.7,742.367,74.03,,,,,
T,41.816046992,-103.181983251,1234.2,-4.2,742.404,36.81,,,,,
T,41.816078927,-103.182340488,1233.1,-3.6,742.434,29.89,,,,,
T,41.816140702,-103.183373809,1231.2,-2.2,742.520,86.13,,,,,
T,41.816161489,-103.184749782,1229.0,-1.9,742.634,114.35,,,,,
T,41.816160399,-103.185616136,1227.1,-2.6,742.706,71.98,,,,,
T,41.816158891,-103.186671669,1225.3,-2.1,742.794,87.70,,,,,
T,41.816141289,-103.188285772,1223.0,-1.7,742.928,134.13,,,,,
T,41.816143300,-103.189741457,1220.6,-2.0,743.049,120.95,,,,,
T,41.816146737,-103.191466620,1218.7,-1.3,743.193,143.34,,,,,
T,41.816167692,-103.194641098,1214.4,-1.6,743.456,263.77,,,,,
T,41.816170961,-103.197007645,1213.7,-0.4,743.653,196.63,,,,,
T,41.816173643,-103.201092565,1207.7,-1.8,743.992,339.41,,,,,
T,41.816173727,-103.206087425,1205.6,-0.5,744.407,415.02,,,,,
T,41.816175822,-103.206692766,1204.8,-1.6,744.458,50.30,,,,,
T,41.816167859,-103.208981697,1202.2,-1.4,744.648,190.19,,,,,
T,41.816174313,-103.211121010,1201.2,-0.6,744.826,177.75,,,,,
T,41.816185797,-103.214044282,1202.0,0.3,745.069,242.89,,,,,
T,41.816176912,-103.217009548,1203.5,0.6,745.315,246.38,,,,,
T,41.816167608,-103.220206993,1205.2,0.6,745.581,265.67,,,,,
T,41.816155538,-103.223620774,1203.4,-0.6,745.864,283.65,,,,,
T,41.816142965,-103.226422761,1200.4,-1.3,746.097,232.82,,,,,
T,41.816127878,-103.230691832,1199.2,-0.3,746.452,354.72,,,,,
T,41.816110946,-103.235002141,1197.1,-0.6,746.810,358.14,,,,,
T,41.816099798,-103.239526357,1201.5,1.2,747.186,375.91,,,,,
T,41.816093344,-103.241144233,1202.9,1.1,747.320,134.43,,,,,
T,41.816047160,-103.245820496,1198.1,-1.2,747.709,388.58,,,,,
T,41.815978764,-103.251206707,1198.2,0.0,748.156,447.60,,,,,
T,41.815930735,-103.254265599,1197.2,-0.4,748.411,254.22,,,,,
T,41.815905841,-103.255563704,1196.9,-0.3,748.519,107.89,,,,,
T,41.815850269,-103.258102834,1195.2,-0.8,748.730,211.06,,,,,
T,41.815579953,-103.261900758,1195.8,0.2,749.047,316.99,,,,,
T,41.815414662,-103.263678225,1202.2,4.3,749.195,148.83,,,,,
T,41.815267392,-103.266189359,1208.6,3.1,749.405,209.29,,,,,
