type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.767383471,-117.760286042,826.9,-18.4,497.668,55.50,,,,,
T,43.767312812,-117.761313161,828.1,1.5,497.751,83.07,,,,,
T,43.767398307,-117.762337932,824.5,-4.3,497.834,83.06,,,,,
T,43.767852271,-117.763935104,827.5,2.1,497.972,138.14,,,,,
T,43.767976323,-117.764221178,827.0,-1.5,497.999,26.84,,,,,
T,43.769057002,-117.767011095,826.0,-0.4,498.254,254.71,,,,,
T,43.769145180,-117.768545067,825.7,-0.2,498.378,123.90,,,,,
T,43.768713512,-117.770307446,825.3,-0.3,498.528,149.79,,,,,
T,43.767330833,-117.773059560,825.4,0.0,498.797,269.64,,,,,
T,43.765743049,-117.775831791,821.8,-1.3,499.082,284.52,,,,,
T,43.765386147,-117.776352055,820.9,-1.6,499.139,57.68,,,,,
T,43.763858210,-117.778708544,820.8,-0.0,499.394,254.61,,,,,
T,43.763183970,-117.780589359,820.6,-0.1,499.563,168.97,,,,,
T,43.762868475,-117.783024218,821.3,0.3,499.762,199.18,,,,,
T,43.763013147,-117.785856714,823.1,0.8,499.991,228.65,,,,,
T,43.763797777,-117.789667714,824.4,0.4,500.310,319.02,,,,,
T,43.764205473,-117.790589891,827.4,3.5,500.397,86.98,,,,,
T,43.764776867,-117.791318698,827.9,0.6,500.483,86.46,,,,,
T,43.765737433,-117.791866120,825.8,-1.8,500.599,115.47,,,,,
T,43.767042747,-117.791782385,824.7,-0.7,500.744,145.19,,,,,
T,43.767762501,-117.791343257,823.6,-1.3,500.831,87.44,,,,,
T,43.769947579,-117.789305197,824.2,0.2,501.124,293.04,,,,,
T,43.770591980,-117.788681751,826.0,2.1,501.212,87.44,,,,,
T,43.771230429,-117.788069956,827.9,2.2,501.298,86.36,,,,,
T,43.772286549,-117.787069827,833.8,4.2,501.440,142.31,,,,,
T,43.773608291,-117.786079422,834.9,0.7,501.608,167.11,,,,,
T,43.775040340,-117.785789324,836.5,1.0,501.768,160.82,,,,,
T,43.776460905,-117.786325598,836.9,0.3,501.932,163.63,,,,,
T,43.777092565,-117.786878133,835.4,-1.8,502.015,83.09,,,,,
T,43.777804943,-117.787869880,831.7,-3.3,502.128,112.43,,,,,
T,43.778198725,-117.788794404,830.6,-1.3,502.214,86.34,,,,,
T,43.778531402,-117.790526692,832.3,1.2,502.358,144.27,,,,,
T,43.778403662,-117.792322263,828.6,-2.6,502.503,145.25,,,,,
T,43.777742498,-117.794311792,826.6,-1.1,502.680,176.21,,,,,
T,43.776781848,-117.797120651,826.4,-0.1,502.930,250.05,,,,,
T,43.776216153,-117.799988771,827.0,0.3,503.169,239.30,,,,,
T,43.775416352,-117.804109650,827.6,0.2,503.512,343.46,,,,,
T,43.775316021,-117.804808197,828.0,0.8,503.570,57.33,,,,,
T,43.775625061,-117.806852041,829.0,0.6,503.738,168.09,,,,,
T,43.775766548,-117.807149179,828.8,-1.0,503.766,28.62,,,,,
T,43.777607717,-117.811000580,832.5,1.0,504.138,371.47,,,,,
T,43.777743587,-117.812401615,828.9,-3.2,504.252,113.80,,,,,
T,43.777582655,-117.818067363,829.0,0.0,504.708,456.47,,,,,
T,43.778337110,-117.822193270,832.4,1.0,505.051,342.57,,,,,
T,43.779062815,-117.824059920,830.2,-1.3,505.221,170.54,,,,,
T,43.780026734,-117.825719537,832.3,1.2,505.393,171.23,,,,,
T,43.781264322,-117.828381713,833.5,0.5,505.647,254.63,,,,,
T,43.781506307,-117.829393744,832.3,-1.4,505.733,85.79,,,,,
T,43.782422785,-117.832308635,837.6,2.1,505.989,255.79,,,,,
T,43.783967989,-117.835981082,836.9,-0.2,506.331,341.86,,,,,
T,43.785786275,-117.840660028,834.4,-0.6,506.758,427.40,,,,,
T,43.785871854,-117.843121542,834.8,0.2,506.956,198.37,,,,,
T,43.786062542,-117.844866822,836.4,1.1,507.098,142.07,,,,,
T,43.786289524,-117.845499320,838.4,3.6,507.155,56.82,,,,,
T,43.786779698,-117.846315382,839.2,0.9,507.241,85.33,,,,,
T,43.789361743,-117.849208647,840.1,0.2,507.610,369.51,,,,,
T,43.790059872,-117.850221181,842.3,2.0,507.723,112.51,,,,,
T,43.790572258,-117.852205094,846.1,2.3,507.892,169.53,,,,,
T,43.790637553,-117.854355890,836.8,-5.4,508.065,173.26,,,,,
T,43.790655071,-117.855073297,836.1,-1.2,508.123,57.78,,,,,
T,43.790694634,-117.856538873,838.0,1.6,508.241,118.04,,,,,
T,43.790939134,-117.861450082,840.8,0.7,508.637,396.22,,,,,
T,43.791799955,-117.863372304,841.5,0.4,508.819,181.89,,,,,
T,43.792475285,-117.864017542,841.1,-0.4,508.911,91.25,,,,,
T,43.793535512,-117.864443511,841.6,0.5,509.033,122.69,,,,,
T,43.796000546,-117.865002332,841.1,-0.2,509.311,277.55,,,,,
T,43.797241487,-117.866252158,838.8,-1.4,509.482,170.67,,,,,
T,43.797805421,-117.867752854,839.2,0.3,509.618,136.06,,,,,
T,43.797894018,-117.869378105,841.6,1.9,509.749,131.17,,,,,
T,43.797811875,-117.870022422,841.8,0.4,509.801,52.65,,,,,
T,43.797191279,-117.872678395,843.1,0.6,510.026,224.60,,,,,
T,43.797029089,-117.873401251,843.4,0.5,510.087,60.90,,,,,
T,43.796949293,-117.873767121,844.2,2.4,510.118,30.75,,,,,
T,43.796380078,-117.876388729,845.4,0.6,510.338,220.26,,,,,
T,43.795904824,-117.878619656,849.2,2.0,510.525,187.15,,,,,
T,43.795580696,-117.880080789,849.1,-0.1,510.648,122.98,,,,,
T,43.795176856,-117.883089557,845.9,-1.3,510.894,246.27,,,,,
T,43.795144753,-117.883860441,846.3,0.5,510.956,62.14,,,,,
T,43.795182891,-117.885780148,846.7,0.3,511.111,154.56,,,,,
T,43.795701144,-117.887932453,849.0,1.2,511.294,182.54,,,,,
T,43.796149911,-117.888883464,849.0,0.0,511.385,91.35,,,,,
T,43.797372831,-117.890435206,849.0,0.0,511.569,184.55,,,,,
T,43.798116641,-117.890968798,848.6,-0.5,511.663,93.13,,,,,
T,43.799639633,-117.891921485,845.5,-1.7,511.848,185.78,,,,,
T,43.800594918,-117.893249430,847.6,1.4,511.999,150.62,,,,,
T,43.800727520,-117.893582443,848.6,3.4,512.030,30.58,,,,,
T,43.803148381,-117.900881823,850.8,0.3,512.676,646.06,,,,,
T,43.803239325,-117.901223469,850.8,-0.2,512.705,29.29,,,,,
T,43.803267824,-117.903248286,849.6,-0.7,512.868,162.97,,,,,
T,43.802763065,-117.904482521,852.3,2.4,512.982,114.06,,,,,
T,43.802577155,-117.904753508,853.1,2.9,513.012,30.04,,,,,
T,43.801745921,-117.905758582,855.0,1.5,513.135,122.77,,,,,
T,43.801324312,-117.906261580,855.5,0.7,513.197,61.91,,,,,
T,43.800603049,-117.907421971,864.8,7.6,513.320,123.05,,,,,
T,43.800252266,-117.908457387,869.2,4.8,513.412,91.99,,,,,
T,43.800063673,-117.909970321,863.7,-4.4,513.535,123.54,,,,,
T,43.800068451,-117.910743635,858.4,-8.5,513.597,62.23,,,,,
T,43.800128298,-117.912290264,852.3,-4.9,513.722,124.64,,,,,
T,43.800198957,-117.913828176,851.7,-0.5,513.846,124.01,,,,,
T,43.800235754,-117.914592102,851.7,0.0,513.908,61.61,,,,,
T,43.800717881,-117.924491717,855.5,0.5,514.706,798.47,,,,,
T,43.800925417,-117.926749131,860.1,2.5,514.889,183.12,,,,,
T,43.801002866,-117.927113576,860.4,1.0,514.920,30.56,,,,,
T,43.802376241,-117.932102988,857.9,-0.6,515.349,429.53,,,,,
T,43.802576400,-117.933149384,855.4,-2.9,515.437,87.09,,,,,
T,43.802397363,-117.935123574,854.5,-0.6,515.597,160.11,,,,,
T,43.801971478,-117.935986323,854.7,0.2,515.681,84.02,,,,,
T,43.801347194,-117.936691744,856.1,1.6,515.770,89.63,,,,,
T,43.800647641,-117.937296080,863.0,7.5,515.862,91.69,,,,,
T,43.799935766,-117.937886752,865.9,3.2,515.954,92.28,,,,,
T,43.797817910,-117.939671427,865.3,-0.2,516.230,275.68,,,,,
T,43.796911575,-117.940431246,865.0,-0.3,516.348,117.81,,,,,
T,43.793551186,-117.943387879,870.5,1.2,516.790,442.75,,,,,
T,43.792437566,-117.944936268,869.1,-0.8,516.966,175.61,,,,,
T,43.791567022,-117.947180523,871.2,1.0,517.171,204.90,,,,,
T,43.791417070,-117.947884267,873.5,3.9,517.230,59.04,,,,,
T,43.791156896,-117.950050989,875.7,1.3,517.407,176.77,,,,,
T,43.791017169,-117.951872796,873.5,-1.4,517.554,147.45,,,,,
T,43.791439533,-117.953583458,871.6,-1.3,517.700,145.46,,,,,
T,43.792072451,-117.954785591,866.6,-4.2,517.819,119.61,,,,,
T,43.792548543,-117.955667702,860.9,-6.5,517.908,88.54,,,,,
T,43.792863367,-117.956252424,860.8,-0.1,517.966,58.64,,,,,
T,43.795725619,-117.961914903,863.7,0.5,518.522,555.72,,,,,
T,43.795809439,-117.963700248,867.5,2.6,518.666,143.99,,,,,
T,43.795468211,-117.964666514,868.1,0.7,518.753,86.52,,,,,
T,43.794945013,-117.965469416,870.7,3.0,518.840,86.92,,,,,
T,43.794341683,-117.966176011,871.3,0.6,518.928,87.91,,,,,
T,43.792872168,-117.967705456,874.2,1.4,519.132,204.48,,,,,
T,43.792145457,-117.968162941,874.2,0.0,519.221,88.74,,,,,
T,43.790576700,-117.968594609,874.3,0.0,519.398,177.73,,,,,
T,43.786351467,-117.969529610,876.9,0.6,519.874,475.45,,,,,
T,43.785620229,-117.970006876,875.6,-1.5,519.964,89.87,,,,,
T,43.784983959,-117.970668795,874.4,-1.3,520.052,88.52,,,,,
T,43.784471825,-117.971500615,871.7,-3.1,520.140,87.87,,,,,
T,43.783866987,-117.973486120,871.3,-0.3,520.314,173.38,,,,,
T,43.783800853,-117.974938452,869.9,-1.2,520.431,117.14,,,,,
T,43.784264456,-117.977048680,873.6,2.1,520.608,177.50,,,,,
T,43.784892848,-117.978246706,871.1,-2.1,520.727,119.06,,,,,
T,43.787133833,-117.980861692,871.7,0.2,521.053,326.04,,,,,
T,43.787338100,-117.981093954,871.7,0.1,521.083,29.40,,,,,
T,43.789385296,-117.983416328,873.8,0.7,521.377,294.42,,,,,
T,43.791062599,-117.985209385,872.6,-0.5,521.613,235.71,,,,,
T,43.792063482,-117.985652452,873.1,0.5,521.730,116.78,,,,,
T,43.794118054,-117.986031231,875.2,0.9,521.960,230.31,,,,,
T,43.795110053,-117.986787362,873.4,-1.4,522.086,125.90,,,,,
T,43.795566112,-117.988100387,880.0,5.6,522.203,117.19,,,,,
T,43.795590755,-117.988416301,879.3,-2.8,522.229,25.57,,,,,
T,43.795537194,-117.991950447,878.2,-0.4,522.513,284.49,,,,,
T,43.795352457,-117.995610992,880.4,0.7,522.808,295.32,,,,,
T,43.795127068,-117.997785844,889.1,4.9,522.985,176.82,,,,,
T,43.794997735,-117.999618631,887.3,-1.2,523.133,148.20,,,,,
T,43.795063365,-118.002505274,883.3,-1.7,523.366,232.44,,,,,
T,43.795043500,-118.002848681,881.4,-6.8,523.394,27.73,,,,,
T,43.794936715,-118.003501380,881.8,0.8,523.447,53.85,,,,,
T,43.794312514,-118.004827648,878.8,-2.3,523.575,127.29,,,,,
T,43.793244408,-118.005626360,877.5,-1.0,523.710,134.97,,,,,
T,43.792178482,-118.005663911,876.1,-1.1,523.828,118.47,,,,,
T,43.790842490,-118.005489232,878.5,1.6,523.977,149.10,,,,,
T,43.790319208,-118.005636753,878.7,0.3,524.037,59.34,,,,,
T,43.789586378,-118.006092394,878.7,0.1,524.126,89.30,,,,,
T,43.788194479,-118.007166116,879.0,0.2,524.303,177.16,,,,,
T,43.787499871,-118.007714879,879.0,-0.0,524.392,88.92,,,,,
T,43.786102775,-118.009403916,877.1,-0.9,524.598,206.35,,,,,
T,43.785397438,-118.011358492,878.9,1.0,524.774,175.77,,,,,
T,43.785237428,-118.013525130,876.2,-1.5,524.949,175.31,,,,,
T,43.785530375,-118.016425772,879.2,1.3,525.185,235.74,,,,,
T,43.785479497,-118.018614790,878.7,-0.3,525.362,176.29,,,,,
T,43.784941295,-118.020255799,877.2,-1.0,525.507,145.00,,,,,
T,43.784226403,-118.021299681,876.6,-0.5,525.622,115.63,,,,,
T,43.782549352,-118.022305593,877.4,0.4,525.825,203.17,,,,,
T,43.782282220,-118.022348508,876.3,-3.5,525.855,29.88,,,,,
T,43.781210929,-118.022420844,876.2,-0.1,525.974,119.17,,,,,
T,43.779999409,-118.023121068,879.8,2.5,526.120,145.94,,,,,
T,43.779802769,-118.023359617,879.5,-1.0,526.149,29.09,,,,,
T,43.777078902,-118.026772477,881.1,0.4,526.558,408.75,,,,,
T,43.776844712,-118.026927542,883.0,6.4,526.587,28.86,,,,,
T,43.775306465,-118.027388798,890.3,4.2,526.762,174.90,,,,,
T,43.774772035,-118.027352169,893.8,6.0,526.821,59.45,,,,,
T,43.774243724,-118.027237086,895.0,1.9,526.881,59.43,,,,,
T,43.771580374,-118.026848584,880.7,-4.8,527.178,297.57,,,,,
T,43.771314919,-118.026883705,880.5,-0.8,527.208,29.63,,,,,
T,43.769527730,-118.027602453,883.5,1.5,527.415,206.83,,,,,
T,43.767696954,-118.029041458,885.3,0.8,527.649,234.10,,,,,
T,43.764841994,-118.031444969,886.8,0.4,528.020,371.58,,,,,
T,43.764654659,-118.031647978,887.4,2.3,528.047,26.47,,,,,
T,43.763906490,-118.033228805,886.1,-0.9,528.199,152.03,,,,,
T,43.763904897,-118.034806615,888.1,1.5,528.326,127.05,,,,,
T,43.764457181,-118.036218211,887.2,-0.6,528.455,129.17,,,,,
T,43.764624987,-118.036460867,884.4,-10.6,528.482,27.01,,,,,
T,43.766299440,-118.038744600,888.2,1.5,528.744,261.59,,,,,
T,43.767212145,-118.040980305,887.6,-0.3,528.950,206.62,,,,,
T,43.767692177,-118.042278243,894.8,6.1,529.068,117.33,,,,,
T,43.767924188,-118.042905210,895.0,0.3,529.124,56.68,,,,,
T,43.768139351,-118.043495296,896.2,2.4,529.178,53.19,,,,,
T,43.768419223,-118.044318315,898.8,3.5,529.251,73.20,,,,,
T,43.768578647,-118.045105459,905.1,9.6,529.317,65.81,,,,,
T,43.768551741,-118.046094691,903.0,-2.5,529.396,79.71,,,,,
T,43.768108841,-118.047107644,894.8,-8.6,529.492,95.26,,,,,
T,43.767320439,-118.047691025,907.3,12.6,529.591,99.40,,,,,
T,43.765653614,-118.048177008,910.6,1.7,529.780,189.29,,,,,
T,43.765066378,-118.048602808,908.7,-2.5,529.854,73.71,,,,,
T,43.764583329,-118.049236396,908.4,-0.5,529.928,74.05,,,,,
T,43.763332246,-118.051669160,908.5,0.0,530.168,240.20,,,,,
T,43.760538977,-118.057233822,909.4,0.2,530.713,545.08,,,,,
T,43.758923113,-118.059812430,911.2,0.7,530.988,274.50,,,,,
T,43.757842435,-118.061054125,905.2,-3.8,531.144,156.26,,,,,
T,43.757196525,-118.061789051,894.9,-11.1,531.237,93.02,,,,,
T,43.756554136,-118.062515762,891.7,-3.4,531.329,92.30,,,,,
T,43.755918788,-118.063234761,891.8,0.0,531.421,91.30,,,,,
T,43.752019275,-118.067669459,892.8,0.2,531.982,561.50,,,,,
T,43.747890769,-118.072383357,897.3,0.8,532.578,595.45,,,,,
T,43.746470120,-118.074015817,897.7,0.2,532.783,205.44,,,,,
T,43.745122477,-118.075631009,898.7,0.5,532.981,198.36,,,,,
T,43.744788207,-118.076268453,899.5,1.2,533.045,63.37,,,,,
T,43.744510431,-118.077435717,900.9,1.4,533.144,98.96,,,,,
T,43.744593831,-118.079098938,902.1,0.9,533.278,134.29,,,,,
T,43.745222222,-118.080513133,902.7,0.5,533.412,133.61,,,,,
T,43.746842025,-118.083192492,903.4,0.2,533.693,281.01,,,,,
T,43.748160331,-118.085328704,903.0,-0.2,533.919,225.96,,,,,
T,43.748819483,-118.086255407,902.2,-0.7,534.023,104.57,,,,,
T,43.750509108,-118.088357672,902.1,-0.1,534.276,252.81,,,,,
T,43.753621476,-118.092232039,905.1,0.7,534.742,465.78,,,,,
T,43.754909355,-118.094487693,904.5,-0.3,534.973,231.25,,,,,
T,43.755630199,-118.096796740,906.2,0.9,535.176,202.47,,,,,
T,43.755885428,-118.098196769,905.9,-0.3,535.292,116.26,,,,,
T,43.756362274,-118.101375690,904.3,-0.6,535.553,261.44,,,,,
T,43.756431257,-118.101721862,904.9,2.0,535.582,28.91,,,,,
T,43.757242626,-118.104368532,913.1,3.5,535.814,231.42,,,,,
T,43.758632177,-118.106970442,914.3,0.5,536.074,260.27,,,,,
T,43.760587005,-118.109350232,910.4,-1.4,536.363,289.66,,,,,
T,43.764805114,-118.114152057,909.9,-0.1,536.971,607.58,,,,,
T,43.768011108,-118.117818888,910.8,0.2,537.434,462.67,,,,,
T,43.770011282,-118.120113518,915.6,1.7,537.723,289.00,,,,,
T,43.770564487,-118.120869398,916.5,1.0,537.809,86.50,,,,,
T,43.771336377,-118.122723307,924.2,4.5,537.981,172.15,,,,,
T,43.771499740,-118.124500858,926.4,1.6,538.126,144.26,,,,,
T,43.771329839,-118.125926536,922.9,-3.0,538.242,116.33,,,,,
T,43.770047743,-118.131422969,922.1,-0.2,538.707,464.90,,,,,
T,43.769725123,-118.132792236,923.6,1.3,538.823,115.93,,,,,
T,43.769404767,-118.134159744,925.7,1.9,538.939,115.72,,,,,
T,43.769246014,-118.134843037,927.3,2.7,538.996,57.77,,,,,
T,43.768331213,-118.137800675,933.1,2.3,539.255,258.92,,,,,
T,43.768183524,-118.138094628,932.9,-0.7,539.284,28.80,,,,,
T,43.767394032,-118.139520055,946.9,9.7,539.428,144.46,,,,,
T,43.767077448,-118.140087007,950.3,5.9,539.486,57.63,,,,,
T,43.766441429,-118.141218228,948.8,-1.3,539.601,115.28,,,,,
T,43.765320182,-118.143217396,948.2,-0.3,539.805,203.55,,,,,
T,43.765001837,-118.143790551,947.3,-1.5,539.863,58.15,,,,,
T,43.764367076,-118.144935016,954.4,6.2,539.979,116.05,,,,,
T,43.763739271,-118.146076212,955.0,0.4,540.095,115.37,,,,,
T,43.763580350,-118.146359688,956.8,6.2,540.123,28.86,,,,,
T,43.762793290,-118.147790311,957.8,0.7,540.268,144.63,,,,,
T,43.762366818,-118.148691030,958.3,0.6,540.355,86.64,,,,,
T,43.762255004,-118.149012057,958.8,1.9,540.383,28.68,,,,,
T,43.762090886,-118.150057113,963.5,5.4,540.469,86.11,,,,,
T,43.762398586,-118.152156444,965.0,0.9,540.642,172.47,,,,,
T,43.762531187,-118.152471101,965.6,2.2,540.671,29.31,,,,,
T,43.763687052,-118.154904954,968.5,1.3,540.906,234.31,,,,,
T,43.764549466,-118.156722402,974.9,3.7,541.080,174.93,,,,,
T,43.766410835,-118.160643289,978.1,0.8,541.458,377.42,,,,,
T,43.767738193,-118.163313847,978.5,0.2,541.719,260.75,,,,,
T,43.768828092,-118.164851004,982.3,2.2,541.892,173.16,,,,,
T,43.770247567,-118.166418588,987.9,2.7,542.094,202.00,,,,,
T,43.770430712,-118.166671302,989.7,6.5,542.123,28.78,,,,,
T,43.771072011,-118.167800847,991.7,1.7,542.238,115.53,,,,,
T,43.771645166,-118.169413861,992.9,0.9,542.383,144.64,,,,,
T,43.771909280,-118.171532638,994.4,0.8,542.556,173.09,,,,,
T,43.771911208,-118.172254404,994.9,0.8,542.614,58.11,,,,,
T,43.771935264,-118.174054418,997.8,2.1,542.759,144.95,,,,,
T,43.772230726,-118.175429888,1000.6,2.4,542.874,115.51,,,,,
T,43.773022061,-118.176845089,1007.9,5.0,543.018,143.92,,,,,
T,43.773774421,-118.177838177,1007.0,-0.8,543.134,115.67,,,,,
T,43.774492750,-118.178808885,1009.5,2.2,543.246,111.70,,,,,
T,43.774644714,-118.179049781,1010.6,4.6,543.271,25.71,,,,,
T,43.775128266,-118.180323495,1018.9,7.1,543.387,115.77,,,,,
T,43.775359271,-118.181063365,1024.2,8.2,543.452,64.86,,,,,
T,43.775487850,-118.181555886,1023.3,-2.3,543.494,42.15,,,,,
T,43.775482317,-118.182571689,1021.9,-1.7,543.576,81.78,,,,,
T,43.775329264,-118.183054989,1027.5,13.2,543.618,42.46,,,,,
T,43.774928358,-118.184047909,1035.2,8.5,543.710,91.51,,,,,
T,43.774712859,-118.184573120,1038.4,6.5,543.759,48.59,,,,,
T,43.774109278,-118.185473252,1033.7,-4.7,543.857,98.74,,,,,
T,43.772875043,-118.186511518,1040.7,4.3,544.018,160.60,,,,,
T,43.772439267,-118.186878562,1044.3,6.3,544.075,56.72,,,,,
T,43.771549193,-118.187626479,1047.1,2.4,544.190,115.78,,,,,
T,43.770879731,-118.188190246,1050.4,3.8,544.278,87.14,,,,,
T,43.770208005,-118.188756527,1056.8,7.3,544.365,87.46,,,,,
T,43.769555977,-118.189393971,1058.0,1.4,544.454,88.78,,,,,
T,43.768976452,-118.190133171,1061.8,4.4,544.541,87.68,,,,,
T,43.768319562,-118.191254167,1069.1,6.3,544.658,116.08,,,,,
T,43.767929133,-118.192189000,1068.9,-0.2,544.744,86.88,,,,,
T,43.767668204,-118.193202540,1070.3,1.6,544.831,86.61,,,,,
T,43.767513139,-118.194253882,1075.4,5.9,544.917,86.39,,,,,
T,43.767435942,-118.195318887,1079.4,4.6,545.004,86.18,,,,,
T,43.767407946,-118.196030846,1082.2,4.9,545.061,57.41,,,,,
T,43.767366037,-118.197100460,1087.7,6.4,545.147,86.25,,,,,
T,43.767338712,-118.197816862,1089.3,2.8,545.205,57.76,,,,,
T,43.767299233,-118.198892428,1098.5,10.6,545.292,86.71,,,,,
T,43.767255899,-118.199967407,1103.9,6.2,545.378,86.69,,,,,
T,43.767211810,-118.201043140,1106.2,2.7,545.465,86.76,,,,,
T,43.767180294,-118.201760044,1110.3,7.0,545.523,57.83,,,,,
T,43.767145341,-118.202474099,1114.2,6.8,545.581,57.63,,,,,
T,43.767105863,-118.203185471,1118.0,6.6,545.638,57.45,,,,,
T,43.767064707,-118.203897178,1120.1,3.7,545.696,57.49,,,,,
T,43.766997820,-118.205341464,1121.6,1.3,545.812,116.53,,,,,
T,43.766961778,-118.206065409,1123.9,3.9,545.870,58.43,,,,,
T,43.766763210,-118.207477341,1125.9,1.7,545.986,115.81,,,,,
T,43.766115457,-118.209437784,1127.8,1.1,546.160,173.49,,,,,
T,43.765929881,-118.210109677,1127.6,-0.3,546.218,57.90,,,,,
T,43.765929379,-118.212235244,1131.9,2.5,546.389,171.15,,,,,
T,43.766115122,-118.212908143,1134.9,5.3,546.447,57.98,,,,,
T,43.766731778,-118.214065433,1138.6,3.1,546.562,115.66,,,,,
T,43.768263655,-118.216029732,1141.5,1.3,546.795,232.35,,,,,
T,43.768454008,-118.216274902,1141.3,-0.7,546.824,28.93,,,,,
T,43.768835468,-118.216766249,1141.2,-0.1,546.882,57.98,,,,,
T,43.769980939,-118.218229730,1146.0,2.8,547.055,173.44,,,,,
T,43.770925747,-118.219467150,1149.0,2.1,547.200,144.73,,,,,
T,43.771492699,-118.220208949,1150.9,2.2,547.287,86.81,,,,,
T,43.772064177,-118.220943455,1152.8,2.2,547.373,86.77,,,,,
T,43.773014350,-118.222170482,1154.3,1.0,547.518,144.59,,,,,
T,43.774147918,-118.223651815,1159.4,2.9,547.692,173.45,,,,,
T,43.778312132,-118.229085803,1160.2,0.1,548.328,636.75,,,,,
T,43.779067844,-118.230073107,1160.8,0.5,548.444,115.62,,,,,
T,43.780197389,-118.231551005,1169.0,4.8,548.617,172.93,,,,,
T,43.780572731,-118.232044782,1171.3,3.9,548.674,57.61,,,,,
T,43.781136666,-118.232788173,1171.7,0.5,548.761,86.64,,,,,
T,43.781695571,-118.233542712,1171.5,-0.2,548.848,86.87,,,,,
T,43.782954281,-118.235837510,1172.5,0.4,549.080,231.70,,,,,
T,43.784175525,-118.239426222,1176.9,1.4,549.399,319.16,,,,,
T,43.784390604,-118.240082441,1176.5,-0.7,549.457,57.98,,,,,
T,43.784606270,-118.240737738,1176.9,0.7,549.515,57.94,,,,,
T,43.785895659,-118.245063219,1181.0,1.1,549.891,376.50,,,,,
T,43.786180979,-118.247905020,1182.7,0.8,550.122,230.93,,,,,
T,43.785964055,-118.250392098,1187.5,2.4,550.324,201.64,,,,,
T,43.785497770,-118.252444994,1188.4,0.5,550.497,173.18,,,,,
T,43.784894524,-118.254819252,1193.2,2.3,550.699,202.53,,,,,
T,43.784810538,-118.255160395,1192.5,-2.2,550.729,29.00,,,,,
T,43.784219027,-118.257546807,1197.8,2.6,550.932,203.03,,,,,
T,43.783892468,-118.258905932,1201.4,3.1,551.047,115.26,,,,,
T,43.783695241,-118.259936571,1205.9,5.2,551.133,85.81,,,,,
T,43.783609914,-118.260637969,1214.4,14.8,551.190,57.25,,,,,
T,43.783571524,-118.261351939,1217.4,5.2,551.247,57.63,,,,,
T,43.783589294,-118.262427254,1219.4,2.3,551.334,86.58,,,,,
T,43.783721477,-118.263489408,1222.2,3.2,551.421,86.75,,,,,
T,43.783946782,-118.264524154,1230.8,9.9,551.508,86.97,,,,,
T,43.784142500,-118.265188169,1236.2,9.5,551.565,57.71,,,,,
T,43.784485571,-118.266153512,1235.5,-0.9,551.652,86.55,,,,,
T,43.784842389,-118.267111229,1240.3,5.6,551.739,86.69,,,,,
T,43.785203313,-118.268066347,1244.7,5.0,551.825,86.71,,,,,
T,43.785443539,-118.268702030,1249.3,8.0,551.883,57.71,,,,,
T,43.785685441,-118.269335702,1252.0,4.7,551.941,57.66,,,,,
T,43.786040414,-118.270289647,1255.8,4.5,552.027,86.32,,,,,
T,43.786256332,-118.270940669,1258.1,3.9,552.085,57.63,,,,,
T,43.786463533,-118.271974744,1262.7,5.3,552.171,86.36,,,,,
T,43.786458252,-118.273045532,1270.5,9.1,552.257,86.19,,,,,
T,43.786407206,-118.273396902,1271.3,2.9,552.286,28.85,,,,,
T,43.786137057,-118.274786454,1277.3,5.1,552.402,115.81,,,,,
T,43.785994565,-118.275478799,1281.2,6.8,552.460,57.93,,,,,
T,43.785850480,-118.276167372,1286.9,9.8,552.518,57.69,,,,,
T,43.785681836,-118.276841696,1285.7,-2.0,552.575,57.42,,,,,
T,43.785572033,-118.277166830,1284.9,-2.9,552.604,28.88,,,,,
T,43.785113376,-118.278028155,1285.9,1.2,552.690,86.05,,,,,
T,43.784928303,-118.278281540,1285.3,-2.0,552.719,28.96,,,,,
T,43.784732921,-118.278509444,1285.5,0.6,552.747,28.42,,,,,
T,43.783475803,-118.279856332,1290.5,2.8,552.924,176.82,,,,,
T,43.782894351,-118.281068522,1277.5,-11.1,553.041,117.03,,,,,
T,43.782746745,-118.281775955,1273.8,-6.3,553.100,59.26,,,,,
T,43.782711709,-118.282503337,1268.5,-9.0,553.159,58.68,,,,,
T,43.782781530,-118.283226192,1265.7,-4.7,553.218,58.70,,,,,
T,43.782951767,-118.283914262,1261.9,-6.5,553.276,58.53,,,,,
T,43.783222083,-118.284544246,1259.3,-4.5,553.335,58.94,,,,,
T,43.783580158,-118.285086555,1255.4,-6.6,553.394,59.06,,,,,
T,43.784010066,-118.285522498,1253.6,-3.0,553.454,59.27,,,,,
T,43.784709200,-118.286064472,1245.4,-9.2,553.543,89.09,,,,,
T,43.785158303,-118.286459511,1246.1,1.3,553.602,59.17,,,,,
T,43.785365839,-118.286685990,1241.0,-17.2,553.631,29.39,,,,,
T,43.785990961,-118.287818804,1236.1,-4.3,553.746,114.62,,,,,
T,43.786232946,-118.288837457,1235.5,-0.8,553.832,86.29,,,,,
T,43.786364039,-118.289899109,1235.0,-0.5,553.919,86.69,,,,,
T,43.786538383,-118.290954894,1226.9,-9.4,554.006,87.16,,,,,
