type,time,latitude,longitude,altitude (m),color,sym,name,desc
T,2017-10-03 19:20:51,41.630869797,-99.882176332,798.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:21:10,41.634920854,-99.886325207,798.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:21:34,41.640020488,-99.891580827,801.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:21:59,41.645342912,-99.897054629,801.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:22:21,41.650014818,-99.901873218,804.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:22:45,41.655118307,-99.907132862,806.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:22:51,41.656390261,-99.908450665,808.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:22:57,41.657663891,-99.909768635,809.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:23:07,41.659789542,-99.911961760,810.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:23:31,41.664897222,-99.917219141,812.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:23:37,41.666170936,-99.918533256,814.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:23:57,41.670419974,-99.922920344,817.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:24:16,41.674459381,-99.927087575,822.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:24:28,41.677003875,-99.929722846,820.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:24:31,41.677643917,-99.930376802,820.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:24:53,41.682309033,-99.935214585,825.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:25:04,41.684437199,-99.937952282,826.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:25:14,41.686305106,-99.940524520,831.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:25:22,41.687800186,-99.942588061,833.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:25:41,41.691303486,-99.947525756,837.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:25:52,41.692998810,-99.950768966,835.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:02,41.694443431,-99.953795923,835.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:05,41.694873255,-99.954702677,837.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:13,41.696019899,-99.957124125,839.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:30,41.698478311,-99.962291652,839.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:45,41.700647548,-99.966831878,832.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:26:56,41.702378662,-99.970023371,832.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:04,41.703961249,-99.971949114,831.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:08,41.704846881,-99.972761739,829.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:17,41.707022907,-99.974165708,830.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:26,41.709327176,-99.975157874,829.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:46,41.714457320,-99.977337169,825.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:27:59,41.717689550,-99.979083203,823.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:28:09,41.719928440,-99.981044484,820.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:28:23,41.722740484,-99.984380817,820.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:28:46,41.727309208,-99.989930308,826.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:28:58,41.729701152,-99.992819466,824.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:29:16,41.733290032,-99.997151149,824.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:29:28,41.735681221,-100.000042487,827.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:29:44,41.738712620,-100.004094215,827.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:29:53,41.739855576,-100.006932830,828.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:30:14,41.742391773,-100.013670372,825.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:30:43,41.745912340,-100.022961963,828.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:30:50,41.746485913,-100.025346195,829.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:31:12,41.748007815,-100.032961238,829.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:31:20,41.748914653,-100.035556611,830.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:31:43,41.752000954,-100.042718109,829.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:31:59,41.754340595,-100.047517084,829.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:02,41.754925652,-100.048252847,831.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:05,41.755550606,-100.048926584,833.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:13,41.757246768,-100.050692149,834.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:16,41.757878009,-100.051351804,835.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:24,41.759379124,-100.053376537,834.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:25,41.759539219,-100.053663952,834.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:32,41.760418648,-100.055874428,835.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:41,41.761058103,-100.058987383,840.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:54,41.761875171,-100.063526938,840.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:55,41.761938203,-100.063874284,840.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:32:58,41.762129478,-100.064917663,841.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:12,41.763018211,-100.069799954,847.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:19,41.763494387,-100.072214780,847.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:21,41.763632773,-100.072906455,851.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:29,41.764199054,-100.075700562,848.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:31,41.764344480,-100.076398775,846.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:34,41.764581772,-100.077433270,844.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:48,41.765865879,-100.082137780,847.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:53,41.766603738,-100.083619533,847.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:33:54,41.766774226,-100.083895633,847.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:08,41.769295503,-100.087646870,845.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:35,41.774139572,-100.094836615,845.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:40,41.775031909,-100.096170427,847.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:47,41.776288859,-100.098050823,842.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:54,41.777652008,-100.099784704,840.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:34:57,41.778316526,-100.100392811,840.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:02,41.779505163,-100.101188756,841.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:09,41.781326216,-100.101831984,836.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:12,41.782136997,-100.101932147,838.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:22,41.784824319,-100.101930220,839.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:33,41.787785729,-100.101897111,835.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:35:37,41.788859451,-100.101886718,834.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:36:06,41.796663925,-100.101830894,829.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:36:17,41.799617289,-100.101794768,829.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:36:21,41.800693693,-100.101775657,827.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:36:34,41.804179223,-100.101720169,828.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:36:48,41.807947559,-100.101660741,823.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:06,41.812777631,-100.101579605,818.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:08,41.813315581,-100.101569882,817.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:14,41.814930188,-100.101536941,815.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:19,41.816276489,-100.101509616,811.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:26,41.818159567,-100.101431329,807.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:28,41.818695841,-100.101378355,805.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:32,41.819768893,-100.101247262,801.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:35,41.820570706,-100.101142991,798.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:39,41.821633866,-100.100998404,798.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:47,41.823657760,-100.100691542,798.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:50,41.824278440,-100.100603700,798.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:37:57,41.825635387,-100.100406725,797.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:18,41.829745537,-100.099980337,797.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:26,41.831239862,-100.100584170,797.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:34,41.832514247,-100.101835337,798.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:41,41.833611187,-100.103339469,798.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:42,41.833768096,-100.103585310,798.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:45,41.834184425,-100.104372874,799.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:38:52,41.834824719,-100.106430799,804.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:39:03,41.835765336,-100.110055134,802.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:39:25,41.837720247,-100.117531456,804.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:39:37,41.839037212,-100.121474303,803.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:39:50,41.840948956,-100.125390999,803.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:39:58,41.842147065,-100.127781099,803.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:40:19,41.845276114,-100.134034418,805.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:40:38,41.848110119,-100.139720449,804.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:40:51,41.850051032,-100.143602695,804.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:41:00,41.851397753,-100.146288760,804.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:41:24,41.854972718,-100.153457299,808.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:41:33,41.856260430,-100.156188291,808.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:41:44,41.857434902,-100.159805166,807.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:41:52,41.858161865,-100.162508916,808.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:42:07,41.859355532,-100.167646436,808.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:42:16,41.859743111,-100.170842288,811.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:42:21,41.859961795,-100.172618581,811.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:42:34,41.860776097,-100.177149503,810.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:42:50,41.862409813,-100.182464551,810.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:43:07,41.864159284,-100.188092245,812.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:43:16,41.865167543,-100.191025324,816.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:43:26,41.866644267,-100.194021268,815.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:43:37,41.868647290,-100.196938422,815.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:44:04,41.873699650,-100.203892551,815.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:44:27,41.877998896,-100.209818641,812.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:44:28,41.878185645,-100.210076971,812.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:44:46,41.881551230,-100.214724569,814.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:44:55,41.883229539,-100.217050714,814.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:45:11,41.886072680,-100.221349374,816.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:45:24,41.887911083,-100.225329352,817.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:45:42,41.890449543,-100.230835592,817.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:46:06,41.893863324,-100.238152491,820.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:46:19,41.895738356,-100.242086789,820.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:46:31,41.897426890,-100.245763343,822.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 19:46:42,41.898637237,-100.249370914,820.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
