type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,41.965192649,-110.218469426,2021.5,1.6,203.956,156.44,,,,,
T,41.963754734,-110.220930520,2019.7,-0.7,204.215,259.10,,,,,
T,41.962514045,-110.223065391,2020.7,0.4,204.439,224.30,,,,,
T,41.962336516,-110.223372001,2021.8,3.2,204.471,32.17,,,,,
T,41.961271511,-110.225212080,2028.2,3.3,204.664,193.04,,,,,
T,41.960379844,-110.226744208,2028.9,0.4,204.825,161.06,,,,,
T,41.960023111,-110.227355920,2030.0,1.8,204.890,64.36,,,,,
T,41.959489938,-110.228273570,2033.5,3.6,204.986,96.41,,,,,
T,41.958960453,-110.229193820,2035.7,2.3,205.082,96.33,,,,,
T,41.957533434,-110.231639491,2039.2,1.4,205.340,257.36,,,,,
T,41.957175024,-110.232252376,2040.2,1.6,205.404,64.55,,,,,
T,41.956640594,-110.233176146,2039.6,-0.6,205.501,96.90,,,,,
T,41.955927126,-110.234405519,2036.2,-2.6,205.630,129.11,,,,,
T,41.955045098,-110.235935133,2040.0,2.3,205.791,160.25,,,,,
T,41.952743009,-110.239900108,2043.3,0.8,206.207,416.47,,,,,
T,41.950615011,-110.243557217,2042.1,-0.3,206.592,384.46,,,,,
T,41.949351858,-110.245662751,2046.2,1.9,206.816,223.97,,,,,
T,41.946077971,-110.251060529,2050.6,0.7,207.392,576.68,,,,,
T,41.943244552,-110.255939383,2052.5,0.4,207.905,512.56,,,,,
T,41.943067275,-110.256243311,2053.4,3.0,207.937,31.98,,,,,
T,41.941119405,-110.259600598,2055.7,0.6,208.289,352.59,,,,,
T,41.939707138,-110.262022465,2059.8,1.6,208.544,254.84,,,,,
T,41.936554117,-110.267071305,2062.3,0.5,209.090,545.86,,,,,
T,41.932481853,-110.273065790,2062.7,0.0,209.762,672.13,,,,,
T,41.930739088,-110.275634341,2064.8,0.7,210.050,287.84,,,,,
T,41.929977927,-110.276760869,2068.7,3.1,210.176,126.01,,,,,
T,41.929595545,-110.277326982,2069.1,0.8,210.239,63.31,,,,,
T,41.926539419,-110.281836363,2072.2,0.6,210.744,505.10,,,,,
T,41.926348647,-110.282118833,2072.3,0.4,210.776,31.59,,,,,
T,41.925387075,-110.283523221,2073.1,0.5,210.934,158.04,,,,,
T,41.924241185,-110.285212509,2075.1,1.1,211.123,189.30,,,,,
T,41.922901338,-110.287187872,2077.1,0.9,211.345,221.35,,,,,
T,41.919267280,-110.292545250,2081.3,0.7,211.945,600.36,,,,,
T,41.919076592,-110.292827133,2081.3,-0.1,211.977,31.55,,,,,
T,41.918312581,-110.293953912,2081.2,-0.1,212.103,126.25,,,,,
T,41.915632635,-110.297896592,2087.2,1.4,212.545,442.25,,,,,
T,41.914875917,-110.299026221,2090.7,2.7,212.671,125.88,,,,,
T,41.914203856,-110.300237071,2092.8,1.7,212.796,125.15,,,,,
T,41.913792556,-110.301224375,2097.4,4.9,212.890,93.79,,,,,
T,41.913458034,-110.302274041,2100.0,2.7,212.985,94.68,,,,,
T,41.913137762,-110.303735677,2105.6,4.4,213.111,126.37,,,,,
T,41.912949923,-110.304841502,2111.2,6.0,213.205,94.09,,,,,
T,41.912808521,-110.305572907,2113.9,4.4,213.268,62.68,,,,,
T,41.912527056,-110.306644617,2118.5,4.9,213.362,94.25,,,,,
T,41.911863964,-110.308335582,2122.6,2.5,213.520,158.45,,,,,
T,41.911704037,-110.308654010,2123.0,1.4,213.552,31.84,,,,,
T,41.909963284,-110.311674178,2126.8,1.2,213.869,316.50,,,,,
T,41.909788018,-110.311971987,2127.4,1.9,213.900,31.46,,,,,
T,41.909083519,-110.313164899,2128.6,0.9,214.026,126.17,,,,,
T,41.908554956,-110.314067211,2131.7,3.2,214.122,95.14,,,,,
T,41.906794673,-110.317058712,2136.1,1.4,214.438,315.96,,,,,
T,41.904679667,-110.320662176,2137.0,0.2,214.818,380.24,,,,,
T,41.903811302,-110.322150467,2142.6,3.6,214.974,156.69,,,,,
T,41.903283326,-110.323038278,2143.6,1.1,215.069,94.16,,,,,
T,41.899748761,-110.329036787,2145.4,0.3,215.703,633.94,,,,,
T,41.898520729,-110.331115499,2148.4,1.4,215.922,219.91,,,,,
T,41.897994848,-110.332013201,2150.2,1.9,216.017,94.66,,,,,
T,41.897292696,-110.333210807,2153.0,2.2,216.143,126.33,,,,,
T,41.896592053,-110.334397936,2154.9,1.5,216.269,125.54,,,,,
T,41.895726034,-110.335907098,2158.7,2.4,216.427,157.91,,,,,
T,41.894765468,-110.338251600,2156.6,-1.0,216.649,221.90,,,,,
T,41.893987292,-110.341926897,2157.7,0.4,216.966,317.01,,,,,
T,41.893702559,-110.343386019,2159.6,1.5,217.091,125.15,,,,,
T,41.893490497,-110.344472565,2161.8,2.4,217.184,93.20,,,,,
T,41.893350435,-110.345195001,2164.1,3.7,217.246,61.94,,,,,
T,41.893068217,-110.346651608,2172.6,6.8,217.371,124.88,,,,,
T,41.892851042,-110.347757516,2177.9,5.6,217.466,94.90,,,,,
T,41.892441334,-110.349586029,2182.0,2.5,217.624,158.42,,,,,
T,41.890947847,-110.354529843,2183.0,0.2,218.067,442.56,,,,,
T,41.890627323,-110.355568612,2184.5,1.6,218.160,93.27,,,,,
T,41.890304200,-110.356610231,2186.7,2.3,218.254,93.60,,,,,
T,41.889980240,-110.357664842,2189.8,3.3,218.348,94.63,,,,,
T,41.889546728,-110.359080378,2192.6,2.2,218.475,126.97,,,,,
T,41.888227584,-110.363336625,2187.0,-1.5,218.858,382.43,,,,,
T,41.888009906,-110.364043051,2186.3,-1.1,218.921,63.42,,,,,
T,41.887209434,-110.366856270,2190.2,1.6,219.171,249.84,,,,,
T,41.886911457,-110.368307093,2192.3,1.7,219.296,124.88,,,,,
T,41.886705682,-110.369409313,2198.3,6.3,219.390,94.29,,,,,
T,41.886496721,-110.370505834,2203.3,5.4,219.484,93.92,,,,,
T,41.886289939,-110.371601516,2205.6,2.5,219.578,93.79,,,,,
T,41.886152895,-110.372332251,2208.6,4.7,219.640,62.53,,,,,
T,41.885948125,-110.373430196,2213.7,5.5,219.734,93.92,,,,,
T,41.885815188,-110.374164367,2215.7,3.1,219.797,62.70,,,,,
T,41.885683257,-110.375287710,2219.8,4.3,219.891,94.38,,,,,
T,41.885635732,-110.376813048,2221.9,1.7,220.018,126.71,,,,,
T,41.885754336,-110.378337801,2225.4,2.8,220.145,127.24,,,,,
T,41.885809824,-110.378714651,2226.3,2.7,220.177,31.88,,,,,
T,41.886782125,-110.383893410,2231.7,1.2,220.620,443.19,,,,,
T,41.887058308,-110.385352448,2234.0,1.8,220.745,124.92,,,,,
T,41.887214379,-110.386084020,2234.4,0.5,220.809,63.14,,,,,
T,41.887760880,-110.388248228,2238.7,2.3,220.998,189.60,,,,,
T,41.888037818,-110.389314154,2244.8,6.5,221.092,93.66,,,,,
T,41.888311906,-110.390371112,2249.0,4.5,221.185,92.86,,,,,
T,41.888589766,-110.391426478,2254.9,6.4,221.277,92.87,,,,,
T,41.888865614,-110.392492656,2258.1,3.4,221.371,93.64,,,,,
T,41.889332067,-110.394293424,2263.5,3.4,221.529,158.18,,,,,
T,41.891139625,-110.401567156,2257.3,-1.0,222.165,636.18,,,,,
T,41.891271053,-110.402308702,2256.0,-2.1,222.229,63.25,,,,,
T,41.891614459,-110.406066645,2255.0,-0.3,222.543,314.20,,,,,
T,41.891445648,-110.409861552,2254.2,-0.2,222.858,315.50,,,,,
T,41.891009537,-110.412481735,2250.7,-1.6,223.081,222.78,,,,,
T,41.890927730,-110.412845677,2250.7,-0.0,223.113,31.54,,,,,
T,41.890116949,-110.415655291,2254.5,1.5,223.363,249.96,,,,,
T,41.889735907,-110.416664137,2256.3,1.9,223.457,93.82,,,,,
T,41.889006682,-110.418295758,2261.2,3.1,223.614,157.79,,,,,
T,41.888530254,-110.419244003,2263.3,2.2,223.709,94.84,,,,,
T,41.887092506,-110.422103824,2265.2,0.7,223.995,286.07,,,,,
T,41.885180594,-110.425905604,2261.3,-1.0,224.376,380.34,,,,,
T,41.884859735,-110.426536007,2260.2,-1.7,224.439,63.31,,,,,
T,41.884221537,-110.427808212,2257.1,-2.4,224.566,127.18,,,,,
T,41.883741673,-110.428758385,2255.6,-1.6,224.661,95.19,,,,,
T,41.881061895,-110.434106374,2258.1,0.5,225.196,534.45,,,,,
T,41.879471010,-110.437287893,2255.8,-0.7,225.513,317.75,,,,,
T,41.878672298,-110.438876850,2251.9,-2.4,225.672,158.95,,,,,
T,41.877721958,-110.440783063,2245.6,-3.3,225.863,190.21,,,,,
T,41.877087532,-110.442047138,2244.4,-1.0,225.989,126.40,,,,,
T,41.876928946,-110.442362214,2243.5,-2.8,226.021,31.53,,,,,
T,41.876295190,-110.443622684,2240.4,-2.4,226.147,126.11,,,,,
T,41.875976427,-110.444252249,2238.7,-2.7,226.210,63.12,,,,,
T,41.875184923,-110.445834920,2235.1,-2.3,226.368,158.08,,,,,
T,41.874868004,-110.446470436,2233.9,-1.9,226.431,63.42,,,,,
T,41.874233074,-110.447735181,2225.8,-6.4,226.558,126.48,,,,,
T,41.873599989,-110.449003112,2225.7,-0.1,226.684,126.58,,,,,
T,41.873440649,-110.449317517,2225.6,-0.2,226.716,31.53,,,,,
T,41.871236712,-110.453727739,2225.7,0.0,227.156,440.42,,,,,
T,41.869824026,-110.456560571,2231.4,2.0,227.439,282.72,,,,,
T,41.869385988,-110.457522813,2233.9,2.7,227.533,93.53,,,,,
T,41.868998660,-110.458535096,2238.0,4.3,227.627,94.41,,,,,
T,41.868661372,-110.459586857,2240.9,3.0,227.722,95.02,,,,,
T,41.868076315,-110.462549021,2236.8,-1.6,227.976,254.36,,,,,
T,41.867946479,-110.464461437,2232.0,-3.0,228.136,159.43,,,,,
T,41.867997106,-110.466370164,2229.8,-1.4,228.294,158.57,,,,,
T,41.868028622,-110.466749864,2229.1,-2.2,228.326,31.72,,,,,
T,41.868168851,-110.467882175,2226.5,-2.7,228.421,95.29,,,,,
T,41.868452830,-110.469358144,2224.2,-1.9,228.548,126.53,,,,,
T,41.868741503,-110.470432369,2219.7,-4.7,228.643,94.77,,,,,
T,41.869357321,-110.472151414,2215.8,-2.5,228.801,158.26,,,,,
T,41.870638495,-110.474680401,2216.2,0.2,229.055,253.63,,,,,
T,41.871155743,-110.475606266,2213.3,-3.1,229.151,95.96,,,,,
T,41.871670308,-110.476527186,2208.5,-4.9,229.246,95.45,,,,,
T,41.872348655,-110.477741808,2206.4,-1.7,229.372,125.87,,,,,
T,41.874569859,-110.482129231,2202.9,-0.8,229.812,439.91,,,,,
T,41.874915361,-110.484364852,2204.9,1.1,230.001,189.51,,,,,
T,41.874901866,-110.485129785,2201.3,-5.7,230.065,63.52,,,,,
T,41.874677902,-110.486630648,2198.5,-2.2,230.192,127.05,,,,,
T,41.874060072,-110.488350363,2194.8,-2.4,230.350,158.40,,,,,
T,41.873196987,-110.489874026,2186.6,-5.2,230.509,158.71,,,,,
T,41.871482637,-110.492907101,2187.1,0.2,230.825,315.69,,,,,
T,41.870781071,-110.494570490,2184.2,-1.8,230.983,158.56,,,,,
T,41.870158967,-110.496708211,2179.9,-2.2,231.174,190.45,,,,,
T,41.870078836,-110.497074332,2179.8,-0.6,231.205,31.67,,,,,
T,41.869886974,-110.498186778,2177.9,-1.9,231.300,94.78,,,,,
T,41.869635182,-110.501584299,2177.7,-0.1,231.584,283.44,,,,,
T,41.869598217,-110.502350237,2176.8,-1.5,231.647,63.72,,,,,
T,41.869542813,-110.503497720,2177.1,0.4,231.743,95.46,,,,,
T,41.869613389,-110.506920973,2173.2,-1.4,232.027,284.31,,,,,
T,41.870231554,-110.509858998,2167.4,-2.3,232.280,253.39,,,,,
T,41.870441521,-110.510572800,2166.4,-1.5,232.344,63.68,,,,,
T,41.870851815,-110.511975596,2165.4,-0.8,232.469,125.06,,,,,
T,41.871676426,-110.515581239,2163.8,-0.5,232.782,313.03,,,,,
T,41.872310098,-110.519303391,2162.4,-0.4,233.099,316.91,,,,,
T,41.872369191,-110.520834513,2157.4,-3.9,233.226,127.28,,,,,
T,41.872252682,-110.521965399,2156.9,-0.6,233.321,94.77,,,,,
T,41.871763850,-110.523744291,2158.4,1.0,233.478,157.34,,,,,
T,41.870734217,-110.525539778,2148.5,-5.3,233.666,187.87,,,,,
T,41.869323710,-110.526818940,2147.4,-0.6,233.856,189.27,,,,,
T,41.867675325,-110.527424701,2148.2,0.4,234.045,189.87,,,,,
T,41.867101081,-110.527456636,2147.2,-1.4,234.109,63.84,,,,,
T,41.865112893,-110.527359657,2147.4,0.1,234.330,220.98,,,,,
T,41.863989215,-110.527349515,2150.7,2.6,234.455,124.81,,,,,
T,41.863144571,-110.527435513,2155.6,5.3,234.549,94.09,,,,,
T,41.862015277,-110.527668362,2160.1,3.5,234.676,126.91,,,,,
T,41.861165604,-110.527866594,2161.2,1.1,234.772,95.80,,,,,
T,41.858617170,-110.528479479,2160.7,-0.2,235.060,287.59,,,,,
T,41.857765904,-110.528686680,2157.2,-3.6,235.156,96.10,,,,,
T,41.856068987,-110.529031595,2156.1,-0.6,235.346,190.64,,,,,
T,41.852363767,-110.529384809,2154.3,-0.4,235.759,412.58,,,,,
T,41.851502778,-110.529455300,2150.0,-4.5,235.855,95.81,,,,,
T,41.850358900,-110.529550603,2149.0,-0.7,235.982,127.30,,,,,
T,41.848934228,-110.529659064,2138.8,-6.5,236.140,158.49,,,,,
T,41.846675556,-110.529430825,2145.2,2.6,236.392,251.59,,,,,
T,41.844165176,-110.528776953,2142.1,-1.1,236.676,284.07,,,,,
T,41.841334021,-110.528313601,2132.6,-3.0,236.993,316.80,,,,,
T,41.839937931,-110.528713251,2137.0,2.8,237.151,158.58,,,,,
T,41.838169098,-110.529924100,2131.1,-2.7,237.372,220.71,,,,,
T,41.836892618,-110.530709066,2128.8,-1.4,237.528,156.05,,,,,
T,41.835218500,-110.530975694,2141.4,6.7,237.715,187.26,,,,,
T,41.833822914,-110.530632371,2142.8,0.9,237.873,157.61,,,,,
T,41.833550334,-110.530524245,2142.2,-2.0,237.905,31.58,,,,,
T,41.831899267,-110.529942121,2140.8,-0.8,238.094,189.65,,,,,
T,41.829398191,-110.529269138,2145.5,1.7,238.378,283.36,,,,,
T,41.827174807,-110.528673688,2150.1,1.8,238.630,251.86,,,,,
T,41.825430030,-110.528208660,2155.0,2.5,238.827,197.61,,,,,
T,41.822735751,-110.527837593,2157.4,0.8,239.128,300.84,,,,,
T,41.821158947,-110.528400773,2155.3,-1.1,239.309,181.28,,,,,
T,41.820194106,-110.529128825,2150.3,-4.1,239.432,123.06,,,,,
T,41.819744920,-110.529595194,2149.3,-1.7,239.495,63.17,,,,,
T,41.819128851,-110.530284187,2143.7,-6.3,239.585,89.21,,,,,
T,41.818047753,-110.531370984,2135.6,-5.4,239.735,150.24,,,,,
T,41.817180728,-110.531982360,2130.5,-4.7,239.844,108.88,,,,,
T,41.816462232,-110.532345213,2127.2,-3.8,239.929,85.31,,,,,
T,41.815402759,-110.532681914,2125.4,-1.5,240.050,120.96,,,,,
T,41.814324427,-110.532805463,2122.0,-2.9,240.170,120.21,,,,,
T,41.813860489,-110.532785850,2119.3,-5.2,240.222,51.56,,,,,
T,41.813285491,-110.532709658,2118.2,-1.7,240.286,64.18,,,,,
T,41.812755084,-110.532632712,2117.6,-1.1,240.345,59.26,,,,,
T,41.811853359,-110.532560041,2115.1,-2.5,240.446,100.34,,,,,
T,41.811318928,-110.532599771,2114.6,-0.8,240.505,59.45,,,,,
T,41.810167842,-110.532929096,2113.5,-0.9,240.636,130.75,,,,,
T,41.809885623,-110.533132106,2112.8,-1.9,240.671,35.60,,,,,
T,41.809813287,-110.533183487,2112.6,-2.1,240.681,9.10,,,,,
T,41.809859723,-110.533155072,2112.8,2.0,240.686,5.67,,,,,
T,41.809855364,-110.533164293,2112.7,-4.1,240.687,0.91,,,,,
T,41.809788225,-110.533184912,2112.6,-1.1,240.695,7.65,,,,,
T,41.809536684,-110.533289183,2112.4,-0.9,240.724,29.25,,,,,
T,41.808484085,-110.534035591,2110.9,-1.1,240.856,132.35,,,,,
T,41.806760933,-110.535121132,2109.7,-0.6,241.068,211.58,,,,,
T,41.806609137,-110.535185253,2109.6,-0.6,241.086,17.68,,,,,
T,41.804890512,-110.535534695,2108.4,-0.6,241.279,193.08,,,,,
T,41.802425813,-110.536133079,2106.5,-0.7,241.557,278.23,,,,,
T,41.801085128,-110.537193138,2106.5,-0.0,241.730,173.02,,,,,
T,41.800539549,-110.537916077,2110.1,4.2,241.815,85.33,,,,,
T,41.800118191,-110.538527537,2109.9,-0.3,241.884,69.08,,,,,
T,41.799674872,-110.539118713,2109.8,-0.1,241.954,69.56,,,,,
T,41.798780188,-110.540260328,2117.4,5.5,242.091,137.39,,,,,
T,41.798569886,-110.540558472,2119.3,5.4,242.125,34.05,,,,,
T,41.798519259,-110.540676909,2120.0,6.0,242.137,11.34,,,,,
T,41.798517332,-110.540750837,2120.3,5.3,242.143,6.15,,,,,
T,41.799174556,-110.541235646,2120.4,0.2,242.226,83.38,,,,,
T,41.799357953,-110.541359615,2119.9,-2.4,242.249,22.83,,,,,
T,41.799542774,-110.541490959,2118.7,-5.1,242.272,23.25,,,,,
T,41.799961031,-110.542207863,2117.6,-1.4,242.348,75.55,,,,,
T,41.800390687,-110.543934284,2117.8,0.1,242.499,151.21,,,,,
T,41.800392028,-110.543966638,2117.8,2.0,242.502,2.69,,,,,
T,41.800390938,-110.543959010,2117.8,-0.3,242.502,0.65,,,,,
T,41.800409881,-110.544040650,2117.7,-1.1,242.510,7.10,,,,,
T,41.800591769,-110.544924941,2117.8,0.1,242.586,76.22,,,,,
T,41.801001979,-110.547225689,2116.8,-0.5,242.782,196.57,,,,,
T,41.801209012,-110.549368020,2118.3,0.8,242.962,179.52,,,,,
T,41.801297106,-110.552080069,2118.6,0.1,243.187,225.61,,,,,
T,41.801229799,-110.555844298,2118.2,-0.1,243.500,312.93,,,,,
T,41.800990496,-110.557184815,2120.6,2.1,243.615,114.53,,,,,
T,41.800511722,-110.558772935,2122.3,1.2,243.757,142.30,,,,,
T,41.799939657,-110.560306488,2124.0,1.2,243.900,142.41,,,,,
T,41.799260303,-110.562155200,2130.3,3.7,244.071,171.17,,,,,
T,41.798688322,-110.563691687,2133.7,2.4,244.213,142.63,,,,,
T,41.798005700,-110.565538220,2137.0,1.9,244.385,171.18,,,,,
T,41.797663970,-110.566459307,2138.5,1.8,244.470,85.45,,,,,
T,41.796983024,-110.568301734,2141.8,1.9,244.641,170.79,,,,,
T,41.795615097,-110.572033944,2146.7,1.4,244.986,345.41,,,,,
T,41.794738518,-110.574196223,2147.2,0.2,245.191,204.40,,,,,
T,41.793633951,-110.575964386,2149.3,1.1,245.382,191.44,,,,,
T,41.793294987,-110.576485237,2149.9,1.0,245.439,57.37,,,,,
T,41.793078398,-110.577851655,2149.0,-0.8,245.556,116.09,,,,,
T,41.793143358,-110.578205874,2148.6,-1.5,245.586,30.31,,,,,
T,41.793712908,-110.580194648,2147.5,-0.6,245.763,176.99,,,,,
T,41.793842744,-110.580747938,2147.2,-0.5,245.811,48.20,,,,,
T,41.794021949,-110.581556456,2147.4,0.3,245.881,70.09,,,,,
T,41.794168884,-110.582197588,2147.0,-0.8,245.937,55.73,,,,,
T,41.794835580,-110.585202584,2148.0,0.4,246.197,260.51,,,,,
T,41.795423990,-110.587877166,2153.0,2.2,246.429,231.71,,,,,
T,41.796464687,-110.591389518,2152.8,-0.1,246.743,313.98,,,,,
T,41.796952765,-110.592591316,2153.4,0.6,246.857,113.65,,,,,
T,41.797083607,-110.592884850,2153.6,0.4,246.885,28.40,,,,,
T,41.798096308,-110.594855854,2159.6,3.0,247.084,198.71,,,,,
T,41.798749426,-110.595912393,2160.2,0.5,247.198,113.90,,,,,
T,41.799101131,-110.596417906,2165.9,9.9,247.255,57.37,,,,,
T,41.800047448,-110.597640490,2165.8,-0.1,247.401,146.19,,,,,
T,41.800852781,-110.598622179,2170.5,3.9,247.522,121.07,,,,,
T,41.801678063,-110.599633958,2175.6,4.1,247.647,124.39,,,,,
T,41.802097158,-110.600146679,2175.5,-0.2,247.710,63.11,,,,,
T,41.802934091,-110.601177234,2177.6,1.7,247.836,126.40,,,,,
T,41.805015234,-110.603789873,2181.1,1.1,248.153,317.13,,,,,
T,41.805605907,-110.604622364,2176.5,-4.8,248.249,95.34,,,,,
T,41.806511655,-110.606104117,2172.4,-2.6,248.408,159.01,,,,,
T,41.807161588,-110.607364420,2169.9,-2.0,248.535,127.20,,,,,
T,41.807462079,-110.608013431,2166.2,-5.7,248.598,63.42,,,,,
T,41.808000617,-110.609357972,2159.0,-5.7,248.725,126.73,,,,,
T,41.808350897,-110.610393388,2151.7,-7.8,248.820,94.43,,,,,
T,41.808751887,-110.611812193,2149.1,-2.0,248.946,126.03,,,,,
T,41.809006026,-110.612903684,2143.5,-5.9,249.041,94.99,,,,,
T,41.809223285,-110.614006575,2139.0,-4.8,249.135,94.77,,,,,
T,41.809432413,-110.615107538,2142.1,3.4,249.230,94.39,,,,,
T,41.809715303,-110.616578898,2134.9,-5.8,249.356,126.24,,,,,
T,41.809945386,-110.617674664,2129.6,-5.6,249.451,94.57,,,,,
T,41.810784750,-110.620042887,2128.8,-0.4,249.668,217.76,,,,,
T,41.813137131,-110.625232877,2126.7,-0.4,250.172,504.23,,,,,
T,41.814012956,-110.627201116,2120.1,-3.5,250.363,190.29,,,,,
T,41.814430123,-110.628198897,2119.8,-0.3,250.458,94.98,,,,,
T,41.814803453,-110.629226267,2115.2,-4.9,250.553,94.90,,,,,
T,41.814919291,-110.629573362,2113.4,-5.7,250.584,31.58,,,,,
T,41.815328747,-110.630992502,2110.9,-1.9,250.711,126.38,,,,,
T,41.815418769,-110.631353846,2110.7,-0.6,250.742,31.65,,,,,
T,41.815734012,-110.632815566,2108.9,-1.4,250.869,126.40,,,,,
T,41.815800229,-110.633183951,2108.7,-0.7,250.900,31.48,,,,,
T,41.816159478,-110.636179308,2107.5,-0.5,251.152,252.06,,,,,
T,41.816245895,-110.638839556,2103.1,-2.0,251.373,221.24,,,,,
T,41.816273052,-110.642637312,2102.8,-0.1,251.689,315.56,,,,,
T,41.816153778,-110.645675166,2098.3,-1.8,251.942,252.76,,,,,
T,41.816086890,-110.647199331,2094.9,-2.7,252.069,126.86,,,,,
T,41.816071300,-110.647580624,2095.3,1.2,252.100,31.73,,,,,
T,41.816039616,-110.648342790,2093.8,-2.3,252.164,63.43,,,,,
T,41.815991756,-110.649486165,2090.8,-3.2,252.259,95.15,,,,,
T,41.815930987,-110.651008571,2087.2,-2.8,252.386,126.68,,,,,
T,41.815856053,-110.652903635,2081.8,-3.4,252.543,157.68,,,,,
T,41.815838786,-110.653281491,2080.7,-3.6,252.575,31.45,,,,,
T,41.815782962,-110.654414054,2079.6,-1.1,252.669,94.31,,,,,
T,41.815679027,-110.657070279,2075.5,-1.9,252.890,221.01,,,,,
T,41.815664023,-110.657450063,2074.6,-2.8,252.922,31.60,,,,,
T,41.815601075,-110.658969702,2073.5,-0.9,253.048,126.46,,,,,
T,41.815439640,-110.662366888,2074.0,0.2,253.331,282.84,,,,,
T,41.815046361,-110.665343888,2078.3,1.7,253.582,251.19,,,,,
T,41.814223761,-110.668575196,2084.6,2.2,253.866,283.61,,,,,
T,41.812370187,-110.673723696,2078.6,-1.2,254.341,474.76,,,,,
T,41.811528225,-110.677358508,2078.8,0.1,254.657,316.18,,,,,
T,41.811211724,-110.678830119,2077.9,-0.7,254.784,127.24,,,,,
T,41.810982143,-110.679935357,2077.2,-0.8,254.879,95.31,,,,,
T,41.810748791,-110.681031290,2075.8,-1.4,254.974,94.68,,,,,
T,41.810670253,-110.681393808,2074.3,-4.9,255.005,31.36,,,,,
T,41.810439918,-110.682481863,2068.7,-6.0,255.099,93.96,,,,,
T,41.810364397,-110.682844128,2069.5,2.5,255.131,31.25,,,,,
T,41.809828123,-110.686166380,2065.9,-1.3,255.413,282.42,,,,,
T,41.809776491,-110.686541302,2063.8,-6.7,255.445,31.68,,,,,
T,41.809566943,-110.688042417,2063.1,-0.5,255.572,126.89,,,,,
T,41.809363179,-110.689546885,2057.7,-4.3,255.699,127.05,,,,,
T,41.809239378,-110.690677687,2055.8,-1.9,255.794,94.97,,,,,
T,41.809240635,-110.692194477,2043.9,-9.5,255.920,126.04,,,,,
T,41.809322108,-110.692944406,2043.6,-0.4,255.983,62.97,,,,,
T,41.809568703,-110.694029024,2038.0,-6.0,256.077,94.20,,,,,
T,41.810085867,-110.695374655,2037.5,-0.4,256.202,125.71,,,,,
T,41.810386861,-110.696016038,2035.7,-2.8,256.265,62.91,,,,,
T,41.813457906,-110.702395337,2034.0,-0.3,256.896,630.35,,,,,
T,41.814355105,-110.705191037,2035.4,0.5,257.148,252.77,,,,,
T,41.814823067,-110.708178096,2031.6,-1.5,257.402,253.58,,,,,
T,41.815759577,-110.715678977,2026.5,-0.8,258.034,631.87,,,,,
T,41.815964514,-110.718705431,2025.3,-0.5,258.286,252.49,,,,,
T,41.815854963,-110.723638935,2025.4,0.0,258.697,410.10,,,,,
T,41.815377613,-110.734639345,2027.0,0.2,259.612,915.56,,,,,
T,41.814894816,-110.746026579,2026.6,-0.0,260.560,947.69,,,,,
T,41.814927841,-110.751719736,2025.8,-0.2,261.033,473.06,,,,,
T,41.815514825,-110.757363606,2023.5,-0.5,261.506,473.46,,,,,
T,41.815829650,-110.760376314,2020.4,-1.2,261.759,252.75,,,,,
T,41.815869296,-110.760752326,2021.0,1.9,261.791,31.55,,,,,
T,41.816743528,-110.769796316,2020.6,-0.1,262.548,757.70,,,,,
T,41.817013677,-110.777391912,2022.0,0.2,263.180,631.81,,,,,
T,41.817150973,-110.783474240,2018.6,-0.7,263.686,505.60,,,,,
T,41.817182824,-110.784996897,2018.9,0.3,263.812,126.56,,,,,
T,41.817357587,-110.792962722,2017.2,-0.3,264.474,662.14,,,,,
T,41.817523297,-110.800564187,2014.0,-0.5,265.106,631.85,,,,,
T,41.817839378,-110.805085804,2010.7,-0.9,265.484,377.32,,,,,
T,41.818767423,-110.806959914,2012.2,0.8,265.670,186.74,,,,,
T,41.819973411,-110.807944704,2005.6,-4.2,265.827,156.96,,,,,
T,41.821073871,-110.808281070,2012.0,5.1,265.953,125.38,,,,,
T,41.823082930,-110.808409732,2010.3,-0.8,266.176,223.40,,,,,
T,41.824198896,-110.808722209,2010.3,0.0,266.303,126.64,,,,,
T,41.825548969,-110.810084017,2009.7,-0.3,266.491,187.84,,,,,
T,41.826135786,-110.811805408,2007.3,-1.5,266.648,157.16,,,,,
T,41.826098571,-110.813708687,2000.7,-4.2,266.806,158.17,,,,,
T,41.825898243,-110.814425172,2000.6,-0.2,266.869,63.55,,,,,
T,41.824715976,-110.816584518,1998.4,-1.0,267.092,222.32,,,,,
T,41.823393144,-110.819071932,2002.0,1.4,267.345,253.56,,,,,
T,41.823231038,-110.820951574,2002.2,0.2,267.502,157.19,,,,,
T,41.823593304,-110.822408097,2000.1,-1.6,267.630,127.52,,,,,
T,41.824483378,-110.824770453,1993.2,-3.1,267.850,219.75,,,,,
