type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.848115507,-108.704141574,1605.2,1.0,566.865,125.51,,,,,
T,42.847823230,-108.704800978,1609.3,6.5,566.928,62.92,,,,,
T,42.847188553,-108.706065891,1615.6,5.1,567.053,125.15,,,,,
T,42.846238296,-108.707647640,1619.1,2.1,567.220,166.92,,,,,
T,42.845788691,-108.708291370,1622.4,4.5,567.293,72.55,,,,,
T,42.844851846,-108.709528791,1627.3,3.3,567.438,145.13,,,,,
T,42.844353207,-108.710185597,1630.1,3.7,567.515,77.14,,,,,
T,42.843974261,-108.710680129,1631.0,1.6,567.573,58.36,,,,,
T,42.841416271,-108.714007745,1631.5,0.1,567.967,393.38,,,,,
T,42.839061292,-108.716537403,1634.4,0.9,568.300,333.48,,,,,
T,42.835721690,-108.720105747,1634.1,-0.1,568.772,471.96,,,,,
T,42.835196899,-108.720714608,1628.0,-8.0,568.849,76.66,,,,,
T,42.833371321,-108.722614702,1635.3,2.9,569.104,255.47,,,,,
T,42.832383933,-108.723058440,1637.0,1.4,569.220,115.53,,,,,
T,42.832272202,-108.723102948,1637.2,2.1,569.233,12.93,,,,,
T,42.831728971,-108.723374437,1638.9,2.6,569.297,64.30,,,,,
T,42.831590784,-108.723498097,1639.5,3.1,569.316,18.38,,,,,
T,42.831471926,-108.723752453,1640.1,2.5,569.340,24.63,,,,,
T,42.831416014,-108.723981190,1640.3,0.9,569.360,19.71,,,,,
T,42.831424906,-108.724298989,1640.1,-0.8,569.386,26.00,,,,,
T,42.831572263,-108.724670151,1639.1,-2.8,569.420,34.48,,,,,
T,42.831851766,-108.725271061,1636.1,-5.2,569.478,58.12,,,,,
T,42.831991326,-108.725647098,1634.2,-5.4,569.513,34.43,,,,,
T,42.832219581,-108.726575307,1628.9,-6.7,569.593,80.02,,,,,
T,42.835743049,-108.743367796,1637.0,0.6,571.021,1427.66,,,,,
T,42.835931486,-108.744240294,1637.5,0.7,571.095,74.34,,,,,
T,42.836122157,-108.744637024,1637.6,0.3,571.134,38.74,,,,,
T,42.836412357,-108.744763018,1637.4,-0.5,571.168,33.84,,,,,
T,42.836767277,-108.744852756,1637.1,-0.7,571.208,40.10,,,,,
T,42.837458359,-108.744815670,1636.6,-0.7,571.284,76.83,,,,,
T,42.838286120,-108.744873499,1636.0,-0.7,571.377,92.08,,,,,
T,42.839021885,-108.744888933,1635.0,-1.2,571.458,81.75,,,,,
T,42.839721747,-108.744958788,1634.4,-0.8,571.536,77.96,,,,,
T,42.840337817,-108.745078854,1633.7,-1.0,571.605,69.14,,,,,
T,42.841237161,-108.745410289,1632.0,-1.6,571.709,103.52,,,,,
T,42.841255270,-108.745432192,1632.0,-1.4,571.712,2.69,,,,,
T,42.841595024,-108.745641612,1631.4,-1.5,571.753,41.44,,,,,
T,42.841502205,-108.746076688,1631.5,0.2,571.790,37.03,,,,,
T,42.841273162,-108.746570555,1631.9,0.9,571.838,47.72,,,,,
T,42.841012595,-108.746725570,1632.4,1.5,571.869,31.60,,,,,
T,42.840844728,-108.746859911,1632.7,1.6,571.891,21.64,,,,,
